  Month   3   Day  25     1979    0.85    0.02
  Month   3   Day  26     1979    0.86    0.02
  Month   3   Day  27     1979    0.86    0.02
  Month   3   Day  28     1979    0.86    0.02
  Month   3   Day  29     1979    0.86    0.02
  Month   3   Day  30     1979    0.86    0.03
  Month   3   Day  31     1979    0.86    0.05
  Month   4   Day   1     1979    0.86    0.05
  Month   4   Day   2     1979    0.86    0.05
  Month   4   Day   3     1979    0.86    0.05
  Month   4   Day   4     1979    0.86    0.05
  Month   4   Day   5     1979    0.86    0.05
  Month   4   Day   6     1979    0.87    0.06
  Month   4   Day   7     1979    0.87    0.06
  Month   4   Day   8     1979    0.87    0.06
  Month   4   Day   9     1979    0.87    0.06
  Month   4   Day  10     1979    0.87    0.06
  Month   4   Day  11     1979    0.87    0.06
  Month   4   Day  12     1979    0.87    0.03
  Month   4   Day  13     1979    0.83    0.00
  Month   4   Day  14     1979    0.80    0.00
  Month   4   Day  15     1979    0.77    0.00
  Month   4   Day  16     1979    0.74    0.00
  Month   4   Day  17     1979    0.69    0.00
  Month   4   Day  18     1979    0.64    0.00
  Month   4   Day  19     1979    0.60    0.00
  Month   4   Day  20     1979    0.56    0.00
  Month   4   Day  21     1979    0.53    0.00
  Month   4   Day  22     1979    0.49    0.00
  Month   4   Day  23     1979    0.44    0.00
  Month   4   Day  24     1979    0.41    0.00
  Month   4   Day  25     1979    0.38    0.00
  Month   4   Day  26     1979    0.35    0.00
  Month   4   Day  27     1979    0.32    0.00
  Month   4   Day  28     1979    0.28    0.00
  Month   4   Day  29     1979    0.26    0.00
  Month   4   Day  30     1979    0.22    0.00
  Month   5   Day   1     1979    0.18    0.00
  Month   5   Day   2     1979    0.15    0.00
  Month   5   Day   3     1979    0.11    0.00
  Month   5   Day   4     1979    0.08    0.00
  Month   5   Day   5     1979    0.04    0.00
  Month   5   Day   6     1979    0.01    0.00
  Month   5   Day   7     1979
  Month   5   Day   8     1979
  Month   5   Day   9     1979
  Month   5   Day  10     1979
  Month   5   Day  11     1979
  Month   5   Day  12     1979
  Month   5   Day  13     1979
  Month   5   Day  14     1979
  Month   5   Day  15     1979
  Month   5   Day  16     1979
  Month   5   Day  17     1979
  Month   5   Day  18     1979
  Month   5   Day  19     1979
  Month   5   Day  20     1979
  Month   5   Day  21     1979
  Month   5   Day  22     1979
  Month   5   Day  23     1979
  Month   5   Day  24     1979
  Month   5   Day  25     1979
  Month   5   Day  26     1979
  Month   5   Day  27     1979
  Month   5   Day  28     1979
  Month   5   Day  29     1979
  Month   5   Day  30     1979
  Month   5   Day  31     1979
  Month   6   Day   1     1979
  Month   6   Day   2     1979
  Month   6   Day   3     1979
  Month   6   Day   4     1979
  Month   6   Day   5     1979
  Month   6   Day   6     1979
  Month   6   Day   7     1979
  Month   6   Day   8     1979
  Month   6   Day   9     1979
  Month   6   Day  10     1979
  Month   6   Day  11     1979
  Month   6   Day  12     1979
  Month   6   Day  13     1979
  Month   6   Day  14     1979
  Month   6   Day  15     1979
  Month   6   Day  16     1979
  Month   6   Day  17     1979
  Month   6   Day  18     1979
  Month   6   Day  19     1979
  Month   6   Day  20     1979
  Month   6   Day  21     1979
  Month   6   Day  22     1979
  Month   6   Day  23     1979
  Month   6   Day  24     1979
  Month   6   Day  25     1979
  Month   6   Day  26     1979
  Month   6   Day  27     1979
  Month   6   Day  28     1979
  Month   6   Day  29     1979
  Month   6   Day  30     1979
  Month   7   Day   1     1979
  Month   7   Day   2     1979
  Month   7   Day   3     1979
  Month   7   Day   4     1979
  Month   7   Day   5     1979
  Month   7   Day   6     1979
  Month   7   Day   7     1979
  Month   7   Day   8     1979
  Month   7   Day   9     1979
  Month   7   Day  10     1979
  Month   7   Day  11     1979
  Month   7   Day  12     1979
  Month   7   Day  13     1979
  Month   7   Day  14     1979
  Month   7   Day  15     1979
  Month   7   Day  16     1979
  Month   7   Day  17     1979
  Month   7   Day  18     1979
  Month   7   Day  19     1979
  Month   7   Day  20     1979
  Month   7   Day  21     1979
  Month   7   Day  22     1979
  Month   7   Day  23     1979
  Month   7   Day  24     1979
  Month   7   Day  25     1979
  Month   7   Day  26     1979
  Month   7   Day  27     1979
  Month   7   Day  28     1979
  Month   7   Day  29     1979
  Month   7   Day  30     1979
  Month   7   Day  31     1979
  Month   8   Day   1     1979
  Month   8   Day   2     1979
  Month   8   Day   3     1979
  Month   8   Day   4     1979
  Month   8   Day   5     1979
  Month   8   Day   6     1979
  Month   8   Day   7     1979
  Month   8   Day   8     1979
  Month   8   Day   9     1979
  Month   8   Day  10     1979
  Month   8   Day  11     1979
  Month   8   Day  12     1979
  Month   8   Day  13     1979
  Month   8   Day  14     1979
  Month   8   Day  15     1979
  Month   8   Day  16     1979
  Month   8   Day  17     1979
  Month   8   Day  18     1979
  Month   8   Day  19     1979
  Month   8   Day  20     1979
  Month   8   Day  21     1979
  Month   8   Day  22     1979
  Month   8   Day  23     1979
  Month   8   Day  24     1979
  Month   8   Day  25     1979
  Month   8   Day  26     1979
  Month   8   Day  27     1979
  Month   8   Day  28     1979
  Month   8   Day  29     1979
  Month   8   Day  30     1979
  Month   8   Day  31     1979
  Month   9   Day   1     1979
  Month   9   Day   2     1979
  Month   9   Day   3     1979
  Month   9   Day   4     1979
  Month   9   Day   5     1979
  Month   9   Day   6     1979
  Month   9   Day   7     1979
  Month   9   Day   8     1979
  Month   9   Day   9     1979
  Month   9   Day  10     1979
  Month   9   Day  11     1979
  Month   9   Day  12     1979
  Month   9   Day  13     1979
  Month   9   Day  14     1979
  Month   9   Day  15     1979
  Month   9   Day  16     1979
  Month   9   Day  17     1979
  Month   9   Day  18     1979
  Month   9   Day  19     1979
  Month   9   Day  20     1979
  Month   9   Day  21     1979
  Month   9   Day  22     1979
  Month   9   Day  23     1979
  Month   9   Day  24     1979
  Month   9   Day  25     1979
  Month   9   Day  26     1979
  Month   9   Day  27     1979
  Month   9   Day  28     1979
  Month   9   Day  29     1979
  Month   9   Day  30     1979
  Month  10   Day   1     1979
  Month  10   Day   2     1979
  Month  10   Day   3     1979
  Month  10   Day   4     1979
  Month  10   Day   5     1979
  Month  10   Day   6     1979
  Month  10   Day   7     1979
  Month  10   Day   8     1979
  Month  10   Day   9     1979
  Month  10   Day  10     1979
  Month  10   Day  11     1979
  Month  10   Day  12     1979
  Month  10   Day  13     1979
  Month  10   Day  14     1979
  Month  10   Day  15     1979
  Month  10   Day  16     1979
  Month  10   Day  17     1979
  Month  10   Day  18     1979
  Month  10   Day  19     1979
  Month  10   Day  20     1979
  Month  10   Day  21     1979
  Month  10   Day  22     1979
  Month  10   Day  23     1979
  Month  10   Day  24     1979
  Month  10   Day  25     1979
  Month  10   Day  26     1979
  Month  10   Day  27     1979
  Month  10   Day  28     1979
  Month  10   Day  29     1979
  Month  10   Day  30     1979
  Month  10   Day  31     1979
  Month  11   Day   1     1979
  Month  11   Day   2     1979
  Month  11   Day   3     1979
  Month  11   Day   4     1979
  Month  11   Day   5     1979
  Month  11   Day   6     1979
  Month  11   Day   7     1979
  Month  11   Day   8     1979
  Month  11   Day   9     1979
  Month  11   Day  10     1979
  Month  11   Day  11     1979
  Month  11   Day  12     1979
  Month  11   Day  13     1979    0.01    0.00
  Month  11   Day  14     1979    0.01    0.00
  Month  11   Day  15     1979    0.00    0.00
  Month  11   Day  16     1979
  Month  11   Day  17     1979
  Month  11   Day  18     1979
  Month  11   Day  19     1979
  Month  11   Day  20     1979
  Month  11   Day  21     1979
  Month  11   Day  22     1979
  Month  11   Day  23     1979    0.00    0.00
  Month  11   Day  24     1979    0.01    0.00
  Month  11   Day  25     1979    0.02    0.00
  Month  11   Day  26     1979    0.03    0.00
  Month  11   Day  27     1979    0.02    0.00
  Month  11   Day  28     1979    0.04    0.00
  Month  11   Day  29     1979    0.06    0.00
  Month  11   Day  30     1979    0.08    0.00
  Month  12   Day   1     1979    0.11    0.00
  Month  12   Day   2     1979    0.14    0.00
  Month  12   Day   3     1979    0.16    0.00
  Month  12   Day   4     1979    0.15    0.00
  Month  12   Day   5     1979    0.16    0.00
  Month  12   Day   6     1979    0.15    0.00
  Month  12   Day   7     1979    0.15    0.01
  Month  12   Day   8     1979    0.16    0.01
  Month  12   Day   9     1979    0.18    0.01
  Month  12   Day  10     1979    0.18    0.01
  Month  12   Day  11     1979    0.18    0.00
  Month  12   Day  12     1979    0.19    0.00
  Month  12   Day  13     1979    0.22    0.00
  Month  12   Day  14     1979    0.24    0.00
  Month  12   Day  15     1979    0.25    0.00
  Month  12   Day  16     1979    0.26    0.00
  Month  12   Day  17     1979    0.30    0.00
  Month  12   Day  18     1979    0.31    0.00
  Month  12   Day  19     1979    0.32    0.00
  Month  12   Day  20     1979    0.32    0.00
  Month  12   Day  21     1979    0.33    0.00
  Month  12   Day  22     1979    0.33    0.00
  Month  12   Day  23     1979    0.33    0.00
  Month  12   Day  24     1979    0.33    0.00
  Month  12   Day  25     1979    0.33    0.00
  Month  12   Day  26     1979    0.34    0.00
  Month  12   Day  27     1979    0.34    0.00
  Month  12   Day  28     1979    0.35    0.00
  Month  12   Day  29     1979    0.36    0.00
  Month  12   Day  30     1979    0.36    0.00
  Month  12   Day  31     1979    0.36    0.00
  Month   1   Day   1     1980    0.36    0.00
  Month   1   Day   2     1980    0.37    0.00
  Month   1   Day   3     1980    0.39    0.00
  Month   1   Day   4     1980    0.40    0.00
  Month   1   Day   5     1980    0.41    0.00
  Month   1   Day   6     1980    0.41    0.00
  Month   1   Day   7     1980    0.42    0.04
  Month   1   Day   8     1980    0.43    0.05
  Month   1   Day   9     1980    0.45    0.05
  Month   1   Day  10     1980    0.47    0.05
  Month   1   Day  11     1980    0.48    0.05
  Month   1   Day  12     1980    0.49    0.05
  Month   1   Day  13     1980    0.50    0.05
  Month   1   Day  14     1980    0.50    0.05
  Month   1   Day  15     1980    0.50    0.06
  Month   1   Day  16     1980    0.50    0.07
  Month   1   Day  17     1980    0.50    0.07
  Month   1   Day  18     1980    0.50    0.08
  Month   1   Day  19     1980    0.51    0.08
  Month   1   Day  20     1980    0.51    0.08
  Month   1   Day  21     1980    0.51    0.08
  Month   1   Day  22     1980    0.52    0.08
  Month   1   Day  23     1980    0.52    0.08
  Month   1   Day  24     1980    0.53    0.08
  Month   1   Day  25     1980    0.54    0.08
  Month   1   Day  26     1980    0.55    0.08
  Month   1   Day  27     1980    0.56    0.08
  Month   1   Day  28     1980    0.57    0.08
  Month   1   Day  29     1980    0.58    0.08
  Month   1   Day  30     1980    0.59    0.08
  Month   1   Day  31     1980    0.60    0.08
  Month   2   Day   1     1980    0.60    0.08
  Month   2   Day   2     1980    0.61    0.08
  Month   2   Day   3     1980    0.62    0.08
  Month   2   Day   4     1980    0.62    0.08
  Month   2   Day   5     1980    0.63    0.08
  Month   2   Day   6     1980    0.63    0.09
  Month   2   Day   7     1980    0.64    0.09
  Month   2   Day   8     1980    0.64    0.09
  Month   2   Day   9     1980    0.64    0.09
  Month   2   Day  10     1980    0.65    0.09
  Month   2   Day  11     1980    0.65    0.09
  Month   2   Day  12     1980    0.65    0.09
  Month   2   Day  13     1980    0.66    0.09
  Month   2   Day  14     1980    0.66    0.09
  Month   2   Day  15     1980    0.67    0.09
  Month   2   Day  16     1980    0.67    0.09
  Month   2   Day  17     1980    0.68    0.09
  Month   2   Day  18     1980    0.69    0.09
  Month   2   Day  19     1980    0.69    0.09
  Month   2   Day  20     1980    0.69    0.10
  Month   2   Day  21     1980    0.69    0.10
  Month   2   Day  22     1980    0.69    0.10
  Month   2   Day  23     1980    0.69    0.11
  Month   2   Day  24     1980    0.69    0.11
  Month   2   Day  25     1980    0.70    0.11
  Month   2   Day  26     1980    0.70    0.11
  Month   2   Day  27     1980    0.71    0.11
  Month   2   Day  28     1980    0.71    0.11
  Month   2   Day  29     1980    0.72    0.11
  Month   3   Day   1     1980    0.72    0.11
  Month   3   Day   2     1980    0.73    0.11
  Month   3   Day   3     1980    0.73    0.11
  Month   3   Day   4     1980    0.73    0.11
  Month   3   Day   5     1980    0.74    0.11
  Month   3   Day   6     1980    0.74    0.11
  Month   3   Day   7     1980    0.75    0.11
  Month   3   Day   8     1980    0.75    0.11
  Month   3   Day   9     1980    0.75    0.11
  Month   3   Day  10     1980    0.76    0.11
  Month   3   Day  11     1980    0.76    0.11
  Month   3   Day  12     1980    0.77    0.11
  Month   3   Day  13     1980    0.77    0.12
  Month   3   Day  14     1980    0.77    0.13
  Month   3   Day  15     1980    0.77    0.13
  Month   3   Day  16     1980    0.77    0.13
  Month   3   Day  17     1980    0.77    0.14
  Month   3   Day  18     1980    0.77    0.14
  Month   3   Day  19     1980    0.77    0.14
  Month   3   Day  20     1980    0.77    0.10
  Month   3   Day  21     1980    0.77    0.10
  Month   3   Day  22     1980    0.77    0.10
  Month   3   Day  23     1980    0.78    0.11
  Month   3   Day  24     1980    0.78    0.11
  Month   3   Day  25     1980    0.78    0.11
  Month   3   Day  26     1980    0.78    0.11
  Month   3   Day  27     1980    0.78    0.11
  Month   3   Day  28     1980    0.78    0.09
  Month   3   Day  29     1980    0.78    0.09
  Month   3   Day  30     1980    0.78    0.09
  Month   3   Day  31     1980    0.77    0.04
  Month   4   Day   1     1980    0.72    0.00
  Month   4   Day   2     1980    0.69    0.00
  Month   4   Day   3     1980    0.66    0.00
  Month   4   Day   4     1980    0.63    0.00
  Month   4   Day   5     1980    0.60    0.00
  Month   4   Day   6     1980    0.55    0.00
  Month   4   Day   7     1980    0.53    0.00
  Month   4   Day   8     1980    0.51    0.00
  Month   4   Day   9     1980    0.50    0.00
  Month   4   Day  10     1980    0.50    0.00
  Month   4   Day  11     1980    0.50    0.01
  Month   4   Day  12     1980    0.50    0.01
  Month   4   Day  13     1980    0.50    0.01
  Month   4   Day  14     1980    0.50    0.01
  Month   4   Day  15     1980    0.50    0.01
  Month   4   Day  16     1980    0.45    0.00
  Month   4   Day  17     1980    0.42    0.00
  Month   4   Day  18     1980    0.37    0.00
  Month   4   Day  19     1980    0.31    0.00
  Month   4   Day  20     1980    0.25    0.00
  Month   4   Day  21     1980    0.20    0.00
  Month   4   Day  22     1980    0.13    0.00
  Month   4   Day  23     1980    0.05    0.00
  Month   4   Day  24     1980
  Month   4   Day  25     1980
  Month   4   Day  26     1980
  Month   4   Day  27     1980
  Month   4   Day  28     1980
  Month   4   Day  29     1980
  Month   4   Day  30     1980
  Month   5   Day   1     1980
  Month   5   Day   2     1980
  Month   5   Day   3     1980
  Month   5   Day   4     1980
  Month   5   Day   5     1980
  Month   5   Day   6     1980
  Month   5   Day   7     1980
  Month   5   Day   8     1980
  Month   5   Day   9     1980
  Month   5   Day  10     1980
  Month   5   Day  11     1980
  Month   5   Day  12     1980
  Month   5   Day  13     1980
  Month   5   Day  14     1980
  Month   5   Day  15     1980
  Month   5   Day  16     1980
  Month   5   Day  17     1980
  Month   5   Day  18     1980
  Month   5   Day  19     1980
  Month   5   Day  20     1980
  Month   5   Day  21     1980
  Month   5   Day  22     1980
  Month   5   Day  23     1980
  Month   5   Day  24     1980
  Month   5   Day  25     1980
  Month   5   Day  26     1980
  Month   5   Day  27     1980
  Month   5   Day  28     1980
  Month   5   Day  29     1980
  Month   5   Day  30     1980
  Month   5   Day  31     1980
  Month   6   Day   1     1980
  Month   6   Day   2     1980
  Month   6   Day   3     1980
  Month   6   Day   4     1980
  Month   6   Day   5     1980
  Month   6   Day   6     1980
  Month   6   Day   7     1980
  Month   6   Day   8     1980
  Month   6   Day   9     1980
  Month   6   Day  10     1980
  Month   6   Day  11     1980
  Month   6   Day  12     1980
  Month   6   Day  13     1980
  Month   6   Day  14     1980
  Month   6   Day  15     1980
  Month   6   Day  16     1980
  Month   6   Day  17     1980
  Month   6   Day  18     1980
  Month   6   Day  19     1980
  Month   6   Day  20     1980
  Month   6   Day  21     1980
  Month   6   Day  22     1980
  Month   6   Day  23     1980
  Month   6   Day  24     1980
  Month   6   Day  25     1980
  Month   6   Day  26     1980
  Month   6   Day  27     1980
  Month   6   Day  28     1980
  Month   6   Day  29     1980
  Month   6   Day  30     1980
  Month   7   Day   1     1980
  Month   7   Day   2     1980
  Month   7   Day   3     1980
  Month   7   Day   4     1980
  Month   7   Day   5     1980
  Month   7   Day   6     1980
  Month   7   Day   7     1980
  Month   7   Day   8     1980
  Month   7   Day   9     1980
  Month   7   Day  10     1980
  Month   7   Day  11     1980
  Month   7   Day  12     1980
  Month   7   Day  13     1980
  Month   7   Day  14     1980
  Month   7   Day  15     1980
  Month   7   Day  16     1980
  Month   7   Day  17     1980
  Month   7   Day  18     1980
  Month   7   Day  19     1980
  Month   7   Day  20     1980
  Month   7   Day  21     1980
  Month   7   Day  22     1980
  Month   7   Day  23     1980
  Month   7   Day  24     1980
  Month   7   Day  25     1980
  Month   7   Day  26     1980
  Month   7   Day  27     1980
  Month   7   Day  28     1980
  Month   7   Day  29     1980
  Month   7   Day  30     1980
  Month   7   Day  31     1980
  Month   8   Day   1     1980
  Month   8   Day   2     1980
  Month   8   Day   3     1980
  Month   8   Day   4     1980
  Month   8   Day   5     1980
  Month   8   Day   6     1980
  Month   8   Day   7     1980
  Month   8   Day   8     1980
  Month   8   Day   9     1980
  Month   8   Day  10     1980
  Month   8   Day  11     1980
  Month   8   Day  12     1980
  Month   8   Day  13     1980
  Month   8   Day  14     1980
  Month   8   Day  15     1980
  Month   8   Day  16     1980
  Month   8   Day  17     1980
  Month   8   Day  18     1980
  Month   8   Day  19     1980
  Month   8   Day  20     1980
  Month   8   Day  21     1980
  Month   8   Day  22     1980
  Month   8   Day  23     1980
  Month   8   Day  24     1980
  Month   8   Day  25     1980
  Month   8   Day  26     1980
  Month   8   Day  27     1980
  Month   8   Day  28     1980
  Month   8   Day  29     1980
  Month   8   Day  30     1980
  Month   8   Day  31     1980
  Month   9   Day   1     1980
  Month   9   Day   2     1980
  Month   9   Day   3     1980
  Month   9   Day   4     1980
  Month   9   Day   5     1980
  Month   9   Day   6     1980
  Month   9   Day   7     1980
  Month   9   Day   8     1980
  Month   9   Day   9     1980
  Month   9   Day  10     1980
  Month   9   Day  11     1980
  Month   9   Day  12     1980
  Month   9   Day  13     1980
  Month   9   Day  14     1980
  Month   9   Day  15     1980
  Month   9   Day  16     1980
  Month   9   Day  17     1980
  Month   9   Day  18     1980
  Month   9   Day  19     1980
  Month   9   Day  20     1980
  Month   9   Day  21     1980
  Month   9   Day  22     1980
  Month   9   Day  23     1980
  Month   9   Day  24     1980
  Month   9   Day  25     1980
  Month   9   Day  26     1980
  Month   9   Day  27     1980
  Month   9   Day  28     1980
  Month   9   Day  29     1980
  Month   9   Day  30     1980
  Month  10   Day   1     1980
  Month  10   Day   2     1980
  Month  10   Day   3     1980
  Month  10   Day   4     1980
  Month  10   Day   5     1980
  Month  10   Day   6     1980
  Month  10   Day   7     1980
  Month  10   Day   8     1980
  Month  10   Day   9     1980
  Month  10   Day  10     1980
  Month  10   Day  11     1980
  Month  10   Day  12     1980
  Month  10   Day  13     1980
  Month  10   Day  14     1980
  Month  10   Day  15     1980
  Month  10   Day  16     1980
  Month  10   Day  17     1980
  Month  10   Day  18     1980
  Month  10   Day  19     1980
  Month  10   Day  20     1980
  Month  10   Day  21     1980
  Month  10   Day  22     1980
  Month  10   Day  23     1980
  Month  10   Day  24     1980
  Month  10   Day  25     1980
  Month  10   Day  26     1980
  Month  10   Day  27     1980
  Month  10   Day  28     1980
  Month  10   Day  29     1980
  Month  10   Day  30     1980
  Month  10   Day  31     1980
  Month  11   Day   1     1980
  Month  11   Day   2     1980
  Month  11   Day   3     1980
  Month  11   Day   4     1980
  Month  11   Day   5     1980
  Month  11   Day   6     1980
  Month  11   Day   7     1980
  Month  11   Day   8     1980
  Month  11   Day   9     1980
  Month  11   Day  10     1980
  Month  11   Day  11     1980
  Month  11   Day  12     1980
  Month  11   Day  13     1980
  Month  11   Day  14     1980
  Month  11   Day  15     1980
  Month  11   Day  16     1980    0.00    0.00
  Month  11   Day  17     1980    0.02    0.00
  Month  11   Day  18     1980    0.03    0.00
  Month  11   Day  19     1980    0.05    0.00
  Month  11   Day  20     1980    0.03    0.00
  Month  11   Day  21     1980    0.02    0.00
  Month  11   Day  22     1980    0.02    0.00
  Month  11   Day  23     1980
  Month  11   Day  24     1980    0.02    0.00
  Month  11   Day  25     1980    0.04    0.00
  Month  11   Day  26     1980    0.06    0.00
  Month  11   Day  27     1980    0.06    0.00
  Month  11   Day  28     1980    0.07    0.00
  Month  11   Day  29     1980    0.07    0.00
  Month  11   Day  30     1980    0.08    0.00
  Month  12   Day   1     1980    0.08    0.00
  Month  12   Day   2     1980    0.13    0.00
  Month  12   Day   3     1980    0.16    0.00
  Month  12   Day   4     1980    0.18    0.01
  Month  12   Day   5     1980    0.19    0.01
  Month  12   Day   6     1980    0.19    0.01
  Month  12   Day   7     1980    0.19    0.01
  Month  12   Day   8     1980    0.19    0.01
  Month  12   Day   9     1980    0.21    0.01
  Month  12   Day  10     1980    0.23    0.01
  Month  12   Day  11     1980    0.26    0.01
  Month  12   Day  12     1980    0.28    0.01
  Month  12   Day  13     1980    0.29    0.01
  Month  12   Day  14     1980    0.31    0.01
  Month  12   Day  15     1980    0.33    0.01
  Month  12   Day  16     1980    0.34    0.01
  Month  12   Day  17     1980    0.35    0.01
  Month  12   Day  18     1980    0.35    0.02
  Month  12   Day  19     1980    0.37    0.02
  Month  12   Day  20     1980    0.40    0.02
  Month  12   Day  21     1980    0.42    0.02
  Month  12   Day  22     1980    0.43    0.02
  Month  12   Day  23     1980    0.44    0.03
  Month  12   Day  24     1980    0.45    0.03
  Month  12   Day  25     1980    0.47    0.03
  Month  12   Day  26     1980    0.48    0.03
  Month  12   Day  27     1980    0.49    0.03
  Month  12   Day  28     1980    0.50    0.03
  Month  12   Day  29     1980    0.50    0.03
  Month  12   Day  30     1980    0.50    0.03
  Month  12   Day  31     1980    0.51    0.03
  Month   1   Day   1     1981    0.51    0.03
  Month   1   Day   2     1981    0.52    0.03
  Month   1   Day   3     1981    0.53    0.03
  Month   1   Day   4     1981    0.55    0.03
  Month   1   Day   5     1981    0.57    0.03
  Month   1   Day   6     1981    0.57    0.03
  Month   1   Day   7     1981    0.58    0.03
  Month   1   Day   8     1981    0.60    0.03
  Month   1   Day   9     1981    0.61    0.03
  Month   1   Day  10     1981    0.62    0.03
  Month   1   Day  11     1981    0.63    0.03
  Month   1   Day  12     1981    0.64    0.03
  Month   1   Day  13     1981    0.65    0.03
  Month   1   Day  14     1981    0.65    0.03
  Month   1   Day  15     1981    0.66    0.03
  Month   1   Day  16     1981    0.67    0.03
  Month   1   Day  17     1981    0.67    0.03
  Month   1   Day  18     1981    0.68    0.03
  Month   1   Day  19     1981    0.68    0.03
  Month   1   Day  20     1981    0.68    0.03
  Month   1   Day  21     1981    0.68    0.03
  Month   1   Day  22     1981    0.68    0.03
  Month   1   Day  23     1981    0.68    0.03
  Month   1   Day  24     1981    0.68    0.03
  Month   1   Day  25     1981    0.68    0.03
  Month   1   Day  26     1981    0.68    0.02
  Month   1   Day  27     1981    0.68    0.02
  Month   1   Day  28     1981    0.69    0.02
  Month   1   Day  29     1981    0.70    0.02
  Month   1   Day  30     1981    0.71    0.02
  Month   1   Day  31     1981    0.72    0.02
  Month   2   Day   1     1981    0.72    0.03
  Month   2   Day   2     1981    0.72    0.03
  Month   2   Day   3     1981    0.74    0.03
  Month   2   Day   4     1981    0.75    0.03
  Month   2   Day   5     1981    0.76    0.03
  Month   2   Day   6     1981    0.77    0.03
  Month   2   Day   7     1981    0.77    0.04
  Month   2   Day   8     1981    0.78    0.05
  Month   2   Day   9     1981    0.78    0.05
  Month   2   Day  10     1981    0.79    0.05
  Month   2   Day  11     1981    0.80    0.05
  Month   2   Day  12     1981    0.82    0.05
  Month   2   Day  13     1981    0.82    0.05
  Month   2   Day  14     1981    0.83    0.05
  Month   2   Day  15     1981    0.83    0.05
  Month   2   Day  16     1981    0.83    0.02
  Month   2   Day  17     1981    0.80    0.00
  Month   2   Day  18     1981    0.78    0.00
  Month   2   Day  19     1981    0.76    0.00
  Month   2   Day  20     1981    0.75    0.00
