	2	12	98.1	43.8	0.00074	0	0	0	0.449	0.059
	2	13	-17.8	43.8	-0.00084	-0.00016	0	0	0.448	0.05
	2	14	-53.5	46.4	-0.00136	-0.00052	0	0	0.446	0.035
	2	15	-32	54	-0.00117	-0.00113	0	0	0.444	0.019
	2	16	-57.3	69.1	-0.00172	-0.00192	0	0	0.44	0.006
	2	17	436	89.5	0.00471	0	0	0	0.445	0.006
	2	18	209.7	107.4	0.00139	0	0	0	0.446	0.009
	2	19	-24	69.1	-0.00127	-0.001	0	0	0.444	0.004
	2	20	51.1	82.3	-0.00042	0	0	0	0.444	0.004
	2	21	263.8	78.4	0.00252	0	0	0	0.446	0.004
	2	22	80.1	91.7	-0.00016	0	0	0	0.446	0.004
	2	23	256.8	94.6	0.0022	0	0	0	0.448	0.004
	2	24	632.7	97.7	0.00727	0	0	0	0.456	0.004
	2	25	769.5	133.4	0.00864	0	0	0	0.464	0.004
	2	26	268.3	129.6	0.00189	0	0	0	0.466	0.004
	2	27	-252.7	104.3	-0.00485	-0.0162	0	0	0.445	0
	2	28	19.5	262	-0.00329	0	0	0	0.442	0.002
	3	1	375.1	124.9	0.0034	0	0	0	0.445	0.007
	3	2	155.2	100.4	0.00074	0	0	0	0.446	0.007
	3	3	-28.4	106	-0.00183	-0.01715	0	0	0.427	0
	3	4	-11.9	290.4	-0.00411	-0.00667	0	0	0.416	0
	3	5	-176.9	251	-0.00581	-0.0094	-0.00006	0	0.401	0
	3	6	-246.1	319.8	-0.00769	-0.0072	-0.00055	0	0.385	0
	3	7	-189.9	292.3	-0.00655	-0.00612	-0.00015	0	0.373	0
	3	8	446.5	273.2	0.00235	0	0	0	0.375	0.001
	3	9	918.1	156.6	0.01035	0	0	0	0.385	0.001
	3	10	867.1	164.1	0.00955	0	0	0	0.395	0.001
	3	11	539.9	183.3	0.00485	0	0	0	0.4	0.001
	3	12	150.2	187.1	-0.0005	0	0	0	0.399	0.001
	3	13	-17.7	210.8	-0.0031	-0.01543	0	0	0.381	0
	3	14	240.7	334.4	-0.00127	0	0	0	0.379	0
	3	15	470.3	388.3	0.00111	0	0	0	0.381	0
	3	16	91.3	302.5	-0.00287	0	0	0	0.378	0.003
	3	17	107.3	175.1	-0.00092	0	0	0	0.377	0.009
	3	18	193.1	148.5	0.00061	0	0	0	0.377	0.01
	3	19	472.5	140.2	0.00451	0	0	0	0.382	0.01
	3	20	727.9	145.3	0.00792	0	0	0	0.39	0.01
	3	21	796.5	169.8	0.00852	0	0	0	0.398	0.01
	3	22	801.6	192.5	0.00828	0	0	0	0.407	0.01
	3	23	811	196.1	0.00835	0	0	0	0.415	0.01
	3	24	595.4	204.2	0.00532	0	0	0	0.42	0.01
	3	25	289.5	216.7	0.00099	0	0	0	0.421	0.01
	3	26	184.9	221.5	-0.0005	0	0	0	0.421	0.011
	3	27	147.4	162.3	-0.0002	0	0	0	0.421	0.017
	3	28	201.1	136.4	0.00088	0	0	0	0.421	0.017
	3	29	166.2	161.3	0.00007	0	0	0	0.421	0.02
	3	30	18.9	146	-0.00173	0	0	0	0.42	0.025
	3	31	-77.7	119.7	-0.00268	-0.00124	0	0	0.416	0.009
	4	1	-67.2	145.1	-0.00288	-0.02032	-0.00008	0	0.393	0
	4	2	-223.8	393.5	-0.00839	-0.01558	0	0	0.369	0
	4	3	-167.1	542.1	-0.00964	-0.01154	0	0	0.347	0
	4	4	-141.1	496.8	-0.00867	-0.0201	0	0	0.319	0
	4	5	13.7	775.6	-0.01035	0	0	0	0.308	0
	4	6	59.9	677.3	-0.00839	0	0	0	0.3	0.01
	4	7	5.4	288.3	-0.00384	0	0	0	0.296	0.011
	4	8	-143.4	235.5	-0.00515	-0.03569	0	0	0.255	0
	4	9	50.7	923.6	-0.01186	0	0	0	0.243	0.002
	4	10	-233	347.1	-0.00788	-0.01684	-0.00005	0	0.219	0
	4	11	-349.5	626.8	-0.01327	-0.01767	0	0	0.188	0
	4	12	92.9	1058.8	-0.01312	0	0	0	0.175	0.005
	4	13	-102.6	406.9	-0.00692	-0.01412	-0.00006	0	0.153	0
	4	14	449.2	706.8	-0.0035	0	0	0	0.176	0.025
	4	15	333.6	328.3	0.00007	0	0	0	0.176	0.025
	4	16	470.8	314.3	0.00213	0	0	0	0.178	0.025
	4	17	658.3	298.8	0.00488	0	0	0	0.183	0.025
	4	18	312.8	300.9	0.00016	0	0	0	0.183	0.025
	4	19	-102.7	255.5	-0.00487	-0.0223	0	0	0.156	0
	4	20	-655.1	895	-0.02106	-0.01654	0	0	0.118	0
	4	21	-1328.2	1296.6	-0.03566	-0.01098	0	0	0.071	0
	4	22	-1191.8	1217.8	-0.03274	-0.01137	0	0	0.027	0
	4	23	-1003.3	1511.5	-0.03417	0	0	0	0	0
	4	24	-2012.2	0	-0.02734	0	0	0	0	0
	4	25	-4397.6	0	-0.05975	0	0	0	0	0
	4	26	-3668.2	0	-0.04984	0	0	0	0	0
	4	27	-3405.5	0	-0.04627	0	0	0	0	0
	4	28	-1755	0	-0.02384	0	0	0	0	0
	4	29	-1268.9	0	-0.01724	0	0	0	0	0
	4	30	-1316.7	0	-0.01789	0	0	0	0	0
	5	1	-3169.3	0	-0.04306	0	0	0	0	0
	5	2	-2934.6	0	-0.03987	0	0	0	0	0
	5	3	-2915.3	0	-0.03961	0	0	0	0	0
	5	4	-2413.3	0	-0.03279	0	0	0	0	0
	5	5	-1741.5	0	-0.02366	0	0	0	0	0
	5	6	-3886.4	0	-0.0528	0	0	0	0	0
	5	7	-3069.3	0	-0.0417	0	0	0	0	0
	5	8	-1170	0	-0.0159	0	0	0	0	0
	5	9	-2952.6	0	-0.04012	0	0	0	0	0
	5	10	-4713.2	0	-0.06404	0	0	0	0	0
	5	11	-5897.9	0	-0.08013	0	0	0	0	0
	5	12	-5172.4	0	-0.07028	0	0	0	0	0
	5	13	-6127.7	0	-0.08326	0	0	0	0	0
	5	14	-3153.4	0	-0.04285	0	0	0	0	0
	5	15	-612.7	0	-0.00832	0	0	0	0	0
	11	25	3708.3	254.4	0.04693	0	0	0	0.062	0
	11	26	1606.5	301.4	0.01773	0	0	0	0.08	0
	11	27	1396.7	196.9	0.0163	0	0	0	0.096	0.001
	11	28	179.5	99.4	0.00109	0	0	0	0.133	0.016
	11	29	718.6	77.7	0.00871	0	0	0	0.141	0.019
	11	30	807.5	65.9	0.01008	0	0	0	0.152	0.019
	12	1	1073.3	66.3	0.01368	0	0	0	0.165	0.019
	12	2	1448.7	67.3	0.01877	0	0	0	0.184	0.019
	12	3	1201.9	75.6	0.0153	0	0	0	0.199	0.019
	12	4	801.8	70.2	0.00994	0	0	0	0.209	0.019
	12	5	883.5	67.8	0.01108	0	0	0	0.22	0.019
	12	6	1076.8	68.6	0.0137	0	0	0	0.234	0.019
	12	7	891.2	62.7	0.01126	0	0	0	0.245	0.019
	12	8	1107.2	66.4	0.01414	0	0	0	0.259	0.019
	12	9	1564.9	62.5	0.02041	0	0	0	0.28	0.019
	12	10	973.1	64.1	0.01235	0	0	0	0.292	0.034
	12	11	253.6	48.6	0.00279	0	0	0	0.295	0.068
	12	12	678	42.3	0.00864	0	0	0	0.304	0.068
	12	13	235.9	41.4	0.00264	0	0	0	0.333	0.065
	12	14	242	39.5	0.00275	0	0	0	0.335	0.073
	12	15	617.8	38.5	0.00787	0	0	0	0.343	0.082
	12	16	919.4	37.4	0.01198	0	0	0	0.355	0.082
	12	17	1106	37.4	0.01452	0	0	0	0.37	0.082
	12	18	1226.6	37.3	0.01616	0	0	0	0.386	0.082
	12	19	1188	37.2	0.01564	0	0	0	0.402	0.082
	12	20	939.8	36.9	0.01227	0	0	0	0.414	0.083
	12	21	483.7	35.9	0.00608	0	0	0	0.42	0.093
	12	22	1001.1	35	0.01313	0	0	0	0.433	0.093
	12	23	1131.3	35.1	0.01489	0	0	0	0.448	0.093
	12	24	1001	35	0.01312	0	0	0	0.461	0.093
	12	25	840.6	35	0.01095	0	0	0	0.472	0.093
	12	26	478.9	35	0.00603	0	0	0	0.478	0.093
	12	27	495.2	34.5	0.00626	0	0	0	0.484	0.093
	12	28	676.7	34.6	0.00872	0	0	0	0.493	0.093
	12	29	813.7	34.7	0.01058	0	0	0	0.504	0.093
	12	30	498.3	34.8	0.0063	0	0	0	0.51	0.093
1983	12	31	336.5	34.9	0.0041	0	0	0	0.514	0.093
	1	1	312.7	34.5	0.00378	0	0	0	0.518	0.093
	1	2	263	34.4	0.00311	0	0	0	0.521	0.093
	1	3	-6.8	34.7	-0.00056	-0.00013	0	0	0.52	0.075
	1	4	192.4	36.6	0.00212	0	0	0	0.522	0.075
	1	5	17.6	36.7	-0.00026	0	0	0	0.522	0.076
	1	6	115.4	35.2	0.00109	0	0	0	0.523	0.076
	1	7	149.3	34.9	0.00155	0	0	0	0.525	0.077
	1	8	660	34.8	0.0085	0	0	0	0.533	0.077
	1	9	594.6	34.9	0.0076	0	0	0	0.541	0.077
	1	10	890.2	35.2	0.01162	0	0	0	0.552	0.077
	1	11	673.6	36	0.00866	0	0	0	0.561	0.078
	1	12	361.8	35.1	0.00444	0	0	0	0.565	0.09
	1	13	296.2	34.7	0.00355	0	0	0	0.569	0.093
	1	14	497.7	34.7	0.00629	0	0	0	0.575	0.094
	1	15	449.1	34.9	0.00563	0	0	0	0.581	0.095
	1	16	487	35	0.00614	0	0	0	0.587	0.099
	1	17	772.5	35	0.01002	0	0	0	0.597	0.099
	1	18	889.8	35.3	0.01161	0	0	0	0.609	0.099
	1	19	851.2	35.5	0.01108	0	0	0	0.62	0.099
	1	20	973.7	35.6	0.01275	0	0	0	0.633	0.099
	1	21	714	35.8	0.00922	0	0	0	0.642	0.1
	1	22	496.8	35.5	0.00627	0	0	0	0.648	0.1
	1	23	217.5	35.6	0.00247	0	0	0	0.651	0.1
	1	24	108.9	35.7	0.001	0	0	0	0.652	0.102
	1	25	361.6	35.7	0.00443	0	0	0	0.656	0.102
	1	26	266.5	36	0.00313	0	0	0	0.659	0.104
	1	27	496	35.9	0.00625	0	0	0	0.665	0.108
	1	28	298.5	36	0.00357	0	0	0	0.669	0.113
	1	29	387.4	36.1	0.00477	0	0	0	0.674	0.113
	1	30	389.6	36.2	0.0048	0	0	0	0.678	0.113
	1	31	255.9	36.5	0.00298	0	0	0	0.681	0.114
	2	1	165.5	36.5	0.00175	0	0	0	0.683	0.114
	2	2	103.9	36.7	0.00091	0	0	0	0.684	0.115
	2	3	101.4	36.7	0.00088	0	0	0	0.685	0.119
	2	4	217.1	36.8	0.00245	0	0	0	0.687	0.122
	2	5	533.9	37	0.00675	0	0	0	0.694	0.123
	2	6	494	37.1	0.00621	0	0	0	0.7	0.124
	2	7	403.9	37.2	0.00498	0	0	0	0.705	0.124
	2	8	265.8	37.4	0.0031	0	0	0	0.708	0.124
	2	9	189.3	37.6	0.00206	0	0	0	0.711	0.124
	2	10	5.9	37.7	-0.00043	0	0	0	0.71	0.124
	2	11	-15.6	37.8	-0.00073	-0.00003	0	0	0.709	0.11
	2	12	-12	38.2	-0.00068	-0.00004	0	0	0.709	0.097
	2	13	-18.7	38.5	-0.00078	-0.00024	0	0	0.708	0.071
	2	14	3.8	40.9	-0.0005	0	0	0	0.707	0.072
	2	15	-47	40	-0.00118	-0.00012	0	0	0.706	0.063
	2	16	-81.3	40.8	-0.00166	-0.00036	0	0	0.704	0.047
	2	17	-10.3	43.7	-0.00073	-0.00168	0	0	0.701	0.023
	2	18	-67.9	60.2	-0.00174	-0.00136	0	0	0.698	0.013
	2	19	12.8	59.3	-0.00063	0	0	0	0.698	0.013
	2	20	62.2	62.3	0	0	0	0	0.698	0.013
	2	21	37.4	70.3	-0.00045	0	0	0	0.697	0.013
	2	22	-140	67	-0.00281	-0.0284	0	0	0.666	0
	2	23	-34.6	248.3	-0.00384	-0.01097	0	0	0.651	0
	2	24	223.4	215.8	0.0001	0	0	0	0.651	0
	2	25	609.1	233.8	0.0051	0	0	0	0.656	0
	2	26	587.2	263.8	0.00439	0	0	0	0.661	0
	2	27	450	275.8	0.00237	0	0	0	0.663	0
	2	28	313.8	261.1	0.00072	0	0	0	0.664	0
	2	29	625.9	291	0.00455	0	0	0	0.668	0
	3	1	619.7	289.4	0.00449	0	0	0	0.673	0
	3	2	597.1	301.1	0.00402	0	0	0	0.677	0
	3	3	389.6	310.1	0.00108	0	0	0	0.678	0
	3	4	233.3	310.8	-0.00105	0	0	0	0.677	0.006
	3	5	501.1	150	0.00477	0	0	0	0.682	0.009
	3	6	1145.4	125.3	0.01386	0	0	0	0.696	0.009
	3	7	1117.7	137.1	0.01332	0	0	0	0.709	0.009
	3	8	833.2	136.4	0.00947	0	0	0	0.718	0.009
	3	9	821.7	138.5	0.00928	0	0	0	0.728	0.009
	3	10	811.2	141.4	0.0091	0	0	0	0.737	0.009
	3	11	1172.5	124.2	0.01424	0	0	0	0.751	0.009
	3	12	783.7	142.6	0.00871	0	0	0	0.76	0.011
	3	13	327.2	105.8	0.00301	0	0	0	0.763	0.017
	3	14	88.9	97.2	-0.00011	0	0	0	0.763	0.018
	3	15	179.2	94.6	0.00115	0	0	0	0.764	0.022
	3	16	689.9	91.4	0.00813	0	0	0	0.772	0.022
	3	17	457.1	97.8	0.00488	0	0	0	0.777	0.022
	3	18	328.8	97.2	0.00315	0	0	0	0.78	0.022
	3	19	239.5	105.4	0.00182	0	0	0	0.782	0.022
	3	20	100	100	0	0	0	0	0.782	0.022
	3	21	0	98	-0.00133	0	0	0	0.78	0.022
	3	22	-6.9	104.1	-0.00151	-0.04923	0	0	0.73	0
	3	23	120.1	382.3	-0.00356	0	0	0	0.726	0
	3	24	-16.7	284.3	-0.00409	-0.0201	0	0	0.702	0
	3	25	140.6	417.9	-0.00377	0	0	0	0.698	0
	3	26	89.8	309.3	-0.00298	0	0	0	0.695	0
	3	27	124.6	376.4	-0.00342	0	0	0	0.692	0
	3	28	229.6	364.6	-0.00183	0	0	0	0.69	0
	3	29	64.9	363	-0.00405	0	0	0	0.686	0
	3	30	-10.2	342.9	-0.0048	-0.0215	0	0	0.66	0
	3	31	-46	506.8	-0.00751	-0.03002	0	0	0.622	0
	4	1	-188.8	583.4	-0.01049	-0.027	0	0	0.585	0
	4	2	-196.7	598.1	-0.0108	-0.02934	0	0	0.544	0
	4	3	-128.4	685	-0.01105	-0.01858	0	0	0.515	0
	4	4	-106.1	564.6	-0.00911	-0.02652	0	0	0.479	0
	4	5	-260.2	728.6	-0.01343	-0.02598	0	0	0.44	0
	4	6	-267.2	801.8	-0.01452	-0.02381	0	0	0.401	0
	4	7	-269.8	836	-0.01502	-0.02393	0	0	0.362	0
	4	8	-389.4	920.3	-0.0178	-0.01058	0	0	0.334	0
	4	9	-676.6	639.8	-0.01789	-0.01404	0	0	0.302	0
	4	10	-680.6	733.2	-0.01921	-0.00912	0	0	0.274	0
	4	11	-992.7	627	-0.02201	-0.0125	0	0	0.239	0
	4	12	-1049.5	771.9	-0.02475	-0.01023	-0.00037	0	0.204	0
	4	13	-793.5	764.5	-0.02117	-0.00656	-0.00016	0	0.176	0
	4	14	-1029.2	651	-0.02283	-0.00742	0	0	0.146	0
	4	15	-1556.8	719.2	-0.03092	-0.01101	0	0	0.104	0
	4	16	-1543.3	1023.2	-0.03487	-0.01418	0	0	0.055	0
	4	17	-2220.9	1510.7	-0.0507	-0.01141	0	0	0	0
	4	18	-1904.9	0	-0.02588	0	0	0	0	0
	4	19	-2961.6	0	-0.04024	0	0	0	0	0
	4	20	-3741.6	0	-0.05084	0	0	0	0	0
	4	21	-3996.5	0	-0.0543	0	0	0	0	0
	4	22	-3865.2	0	-0.05252	0	0	0	0	0
	4	23	-3006.2	0	-0.04085	0	0	0	0	0
	4	24	-4840.2	0	-0.06576	0	0	0	0	0
	4	25	-4557.2	0	-0.06192	0	0	0	0	0
	4	26	-7500.6	0	-0.10191	0	0	0	0	0
	4	27	-7475.9	0	-0.10158	0	0	0	0	0
	4	28	-1670.2	0	-0.02269	0	0	0	0	0
	4	29	-2387.6	0	-0.03244	0	0	0	0	0
	4	30	-345.6	0	-0.0047	0	0	0	0	0
	5	1	-1019.4	0	-0.01385	0	0	0	0	0
	5	2	-1583.1	0	-0.02151	0	0	0	0	0
	5	3	-2397.4	0	-0.03257	0	0	0	0	0
	5	4	-3186	0	-0.04329	0	0	0	0	0
	5	5	-1878.5	0	-0.02552	0	0	0	0	0
	5	6	-3789.7	0	-0.05149	0	0	0	0	0
	5	7	-3228.9	0	-0.04387	0	0	0	0	0
	5	8	-1964.1	0	-0.02669	0	0	0	0	0
	5	9	-3456.3	0	-0.04696	0	0	0	0	0
	5	10	-3551.1	0	-0.04825	0	0	0	0	0
	5	11	-7142.1	0	-0.09704	0	0	0	0	0
	5	12	-3068.5	0	-0.04169	0	0	0	0	0
	5	13	-3625.3	0	-0.04926	0	0	0	0	0
	5	14	-3573.9	0	-0.04856	0	0	0	0	0
	5	15	-3667.8	0	-0.04983	0	0	0	0	0
	11	13	-374.5	267	-0.00872	0	0	0	0	0
	11	14	-1941.8	0	-0.02638	0	0	0	0	0
	11	15	2359.9	0	0.03206	0	0	0	0.032	0
	11	16	2936.6	197.3	0.03722	0	0	0	0.069	0
	11	17	1397.4	329.7	0.01451	0	0	0	0.084	0
	11	18	1876.9	323.7	0.0211	0	0	0	0.105	0
	11	19	1866.6	331.9	0.02085	0	0	0	0.126	0
	11	20	1450.1	316.3	0.01541	0	0	0	0.141	0
	11	21	692.3	327.1	0.00496	0	0	0	0.146	0
	11	22	-22.8	301.5	-0.00441	-0.00155	0	0	0.14	0
	11	23	-22.8	227.3	-0.0034	-0.00441	0	0	0.132	0
	11	24	-1212.7	361.1	-0.02138	-0.00407	0	0	0.107	0
	11	25	-1662.1	380.2	-0.02775	-0.0018	-0.00031	0	0.077	0
	11	26	-1507.3	260.1	-0.02401	-0.0011	-0.0003	0	0.052	0
	11	27	-198.4	206.4	-0.0055	-0.00114	-0.00007	0	0.045	0
	11	28	1141.4	213.5	0.01261	0	0	0	0.058	0.002
	11	29	702.6	124.2	0.00786	0	0	0	0.065	0.002
	11	30	1297	117.8	0.01602	0	0	0	0.081	0.002
	12	1	1538.8	124.2	0.01922	0	0	0	0.101	0.002
	12	2	1745.7	98.1	0.02239	0	0	0	0.123	0.004
	12	3	2624.3	93.2	0.03439	0	0	0	0.157	0.004
	12	4	2159.5	115.9	0.02777	0	0	0	0.185	0.004
	12	5	2206.9	122.2	0.02833	0	0	0	0.213	0.006
	12	6	2665.5	86	0.03505	0	0	0	0.249	0.006
	12	7	629.9	83	0.00743	0	0	0	0.256	0.006
	12	8	-158	91.1	-0.00338	-0.00093	0	0	0.252	0.001
	12	9	-215.4	106.5	-0.00437	-0.00609	0	0	0.241	0
	12	10	76.9	204.1	-0.00173	0	0	0	0.239	0
	12	11	-196.7	165.1	-0.00492	-0.00141	0	0	0.233	0
	12	12	2023.8	153.4	0.02541	0	0	0	0.259	0
	12	13	1276.2	211.3	0.01447	0	0	0	0.273	0
	12	14	488.3	161.4	0.00444	0	0	0	0.277	0
	12	15	250	139.2	0.00151	0	0	0	0.279	0.018
	12	16	-40.6	84.4	-0.0017	-0.00017	0	0	0.277	0.016
	12	17	1067.5	77.1	0.01346	0	0	0	0.291	0.021
	12	18	1626.6	70.7	0.02114	0	0	0	0.312	0.021
	12	19	1223.4	77.9	0.01556	0	0	0	0.327	0.021
	12	20	801.9	75.7	0.00987	0	0	0	0.337	0.021
	12	21	526.8	78.6	0.00609	0	0	0	0.343	0.022
	12	22	1579.3	64.6	0.02058	0	0	0	0.364	0.022
	12	23	1413.7	70.4	0.01825	0	0	0	0.382	0.022
	12	24	1720	67.7	0.02245	0	0	0	0.404	0.022
	12	25	1318.7	73.2	0.01692	0	0	0	0.421	0.022
	12	26	1038.5	74.1	0.0131	0	0	0	0.435	0.022
	12	27	240.7	64.8	0.00239	0	0	0	0.437	0.023
	12	28	3.1	59.8	-0.00077	0	0	0	0.436	0.033
	12	29	1063.4	55.9	0.01369	0	0	0	0.45	0.033
	12	30	1121	59.2	0.01443	0	0	0	0.464	0.033
1984	12	31	953.1	56.8	0.01218	0	0	0	0.476	0.033
	1	1	791.9	55	0.01001	0	0	0	0.486	0.036
	1	2	1095	52.9	0.01416	0	0	0	0.501	0.036
	1	3	645.4	56.2	0.00801	0	0	0	0.509	0.036
	1	4	202.5	55.8	0.00199	0	0	0	0.511	0.036
	1	5	145.7	54.3	0.00124	0	0	0	0.512	0.036
	1	6	225.6	55.8	0.00231	0	0	0	0.514	0.042
	1	7	374.8	50.5	0.00441	0	0	0	0.519	0.043
	1	8	806.8	49.7	0.01029	0	0	0	0.529	0.043
	1	9	750.4	50.6	0.00951	0	0	0	0.538	0.043
	1	10	584.6	49.1	0.00727	0	0	0	0.546	0.046
	1	11	785.7	48.1	0.01002	0	0	0	0.556	0.047
	1	12	484	47.9	0.00593	0	0	0	0.562	0.047
	1	13	298.6	48.8	0.00339	0	0	0	0.565	0.048
	1	14	738	47.6	0.00938	0	0	0	0.574	0.048
	1	15	739.9	48.1	0.0094	0	0	0	0.584	0.048
	1	16	463.1	47.6	0.00565	0	0	0	0.589	0.048
	1	17	428.2	48.4	0.00516	0	0	0	0.595	0.049
	1	18	895.1	46.5	0.01153	0	0	0	0.606	0.049
	1	19	1504.6	48.4	0.01978	0	0	0	0.626	0.049
	1	20	1128.2	48.7	0.01467	0	0	0	0.641	0.051
	1	21	401.9	46.1	0.00483	0	0	0	0.645	0.051
	1	22	356.5	47.9	0.00419	0	0	0	0.65	0.051
	1	23	324.1	48.2	0.00375	0	0	0	0.653	0.051
	1	24	426.3	46.9	0.00516	0	0	0	0.658	0.052
	1	25	821.1	45.4	0.01054	0	0	0	0.669	0.052
	1	26	677.1	46.8	0.00856	0	0	0	0.678	0.052
	1	27	519.4	45.5	0.00644	0	0	0	0.684	0.053
	1	28	680.6	45	0.00863	0	0	0	0.693	0.053
	1	29	433	46.9	0.00525	0	0	0	0.698	0.053
	1	30	893.3	45.8	0.01152	0	0	0	0.709	0.053
	1	31	1091.3	46	0.0142	0	0	0	0.724	0.053
	2	1	1111.2	47.1	0.01446	0	0	0	0.738	0.053
	2	2	930.8	47.2	0.01201	0	0	0	0.75	0.053
	2	3	907.5	47.6	0.01168	0	0	0	0.762	0.053
	2	4	833.8	48.1	0.01068	0	0	0	0.772	0.053
	2	5	674.3	48	0.00851	0	0	0	0.781	0.054
	2	6	465.4	45.8	0.0057	0	0	0	0.787	0.059
	2	7	635	44.6	0.00802	0	0	0	0.795	0.059
	2	8	707.5	45.9	0.00899	0	0	0	0.804	0.059
	2	9	402.1	46.3	0.00483	0	0	0	0.808	0.069
	2	10	262.9	44.2	0.00297	0	0	0	0.811	0.075
	2	11	367.7	44	0.0044	0	0	0	0.816	0.075
	2	12	442.2	44.6	0.0054	0	0	0	0.821	0.075
	2	13	410	44.9	0.00496	0	0	0	0.826	0.075
	2	14	465.2	44.2	0.00572	0	0	0	0.832	0.075
	2	15	529.4	44.9	0.00658	0	0	0	0.839	0.075
	2	16	281.7	44.8	0.00322	0	0	0	0.842	0.077
	2	17	235.4	43.8	0.0026	0	0	0	0.844	0.078
	2	18	306.4	44	0.00357	0	0	0	0.848	0.08
	2	19	266.8	43.6	0.00303	0	0	0	0.851	0.08
	2	20	135	43.9	0.00124	0	0	0	0.852	0.08
	2	21	-36.8	43.9	-0.0011	-0.0002	0	0	0.851	0.064
	2	22	46	44.9	0.00001	0	0	0	0.851	0.064
	2	23	-19.8	46.3	-0.0009	-0.00047	0	0	0.85	0.046
	2	24	18.2	48.3	-0.00041	0	0	0	0.849	0.047
	2	25	8.4	46.2	-0.00051	0	0	0	0.849	0.049
	2	26	246.9	45.9	0.00273	0	0	0	0.851	0.052
	2	27	319.1	45.8	0.00371	0	0	0	0.855	0.052
	2	28	-164.4	48.4	-0.00289	-0.0014	0	0	0.851	0.026
	3	1	-50.7	58.7	-0.00149	-0.03633	0	0	0.813	0
	3	2	356.8	234.5	0.00166	0	0	0	0.815	0
	3	3	408.8	212.6	0.00266	0	0	0	0.817	0.02
	3	4	298.8	87.6	0.00287	0	0	0	0.82	0.06
	3	5	300.3	65.3	0.00319	0	0	0	0.823	0.06
	3	6	229.3	62.1	0.00227	0	0	0	0.826	0.06
	3	7	-37	59.4	-0.00131	-0.00108	0	0	0.823	0.035
	3	8	54.8	66.1	-0.00015	0	0	0	0.823	0.035
	3	9	-35.6	68.4	-0.00141	-0.0426	0	0	0.779	0
	3	10	-144.7	291.6	-0.00593	-0.02365	0	0	0.749	0
	3	11	-109.2	329	-0.00595	-0.01255	0	0	0.731	0
	3	12	7	240.2	-0.00317	0	0	0	0.728	0
	3	13	-104.7	286.5	-0.00531	-0.01412	-0.00005	0	0.708	0
	3	14	28.9	317	-0.00391	0	0	0	0.704	0
	3	15	148.3	286.6	-0.00188	0	0	0	0.703	0
	3	16	-152.5	262.3	-0.00564	-0.01813	0	0	0.679	0
	3	17	151.8	399.3	-0.00336	0	0	0	0.675	0
	3	18	-178.2	306.9	-0.00659	-0.01954	0	0	0.649	0
	3	19	-242.8	457.3	-0.00951	-0.02608	0	0	0.614	0
	3	20	225	510.1	-0.00387	0	0	0	0.61	0
	3	21	-134.8	434.9	-0.00774	-0.01475	-0.00001	0	0.587	0
	3	22	-445.4	455.6	-0.01224	-0.02223	0	0	0.553	0
	3	23	-109.4	523.1	-0.00859	-0.01231	-0.00004	0	0.532	0
