 This simulation started under the following conditions!
 
 The input simulation start time            1           1        1990
  Month   4   Day  10     1990
  Month   4   Day  11     1990
  Month   4   Day  12     1990
  Month   4   Day  13     1990
  Month   4   Day  14     1990
  Month   4   Day  15     1990
  Month   4   Day  16     1990
  Month   4   Day  17     1990
  Month   4   Day  18     1990
  Month   4   Day  19     1990
  Month   4   Day  20     1990
  Month   4   Day  21     1990
  Month   4   Day  22     1990
  Month   4   Day  23     1990
  Month   4   Day  24     1990
  Month   4   Day  25     1990
  Month   4   Day  26     1990
  Month   4   Day  27     1990
  Month   4   Day  28     1990
  Month   4   Day  29     1990
  Month   4   Day  30     1990
  Month   5   Day   1     1990
  Month   5   Day   2     1990
  Month   5   Day   3     1990
  Month   5   Day   4     1990
  Month   5   Day   5     1990
  Month   5   Day   6     1990
  Month   5   Day   7     1990
  Month   5   Day   8     1990
  Month   5   Day   9     1990
  Month   5   Day  10     1990
  Month   5   Day  11     1990
  Month   5   Day  12     1990
  Month   5   Day  13     1990
  Month   5   Day  14     1990
  Month   5   Day  15     1990
  Month   5   Day  16     1990
  Month   5   Day  17     1990
  Month   5   Day  18     1990
  Month   5   Day  19     1990
  Month   5   Day  20     1990
  Month   5   Day  21     1990
  Month   5   Day  22     1990
  Month   5   Day  23     1990
  Month   5   Day  24     1990
  Month   5   Day  25     1990
  Month   5   Day  26     1990
  Month   5   Day  27     1990
  Month   5   Day  28     1990
  Month   5   Day  29     1990
  Month   5   Day  30     1990
  Month   5   Day  31     1990
  Month   6   Day   1     1990
  Month   6   Day   2     1990
  Month   6   Day   3     1990
  Month   6   Day   4     1990
  Month   6   Day   5     1990
  Month   6   Day   6     1990
  Month   6   Day   7     1990
  Month   6   Day   8     1990
  Month   6   Day   9     1990
  Month   6   Day  10     1990
  Month   6   Day  11     1990
  Month   6   Day  12     1990
  Month   6   Day  13     1990
  Month   6   Day  14     1990
  Month   6   Day  15     1990
  Month   6   Day  16     1990
  Month   6   Day  17     1990
  Month   6   Day  18     1990
  Month   6   Day  19     1990
  Month   6   Day  20     1990
  Month   6   Day  21     1990
  Month   6   Day  22     1990
  Month   6   Day  23     1990
  Month   6   Day  24     1990
  Month   6   Day  25     1990
  Month   6   Day  26     1990
  Month   6   Day  27     1990
  Month   6   Day  28     1990
  Month   6   Day  29     1990
  Month   6   Day  30     1990
  Month   7   Day   1     1990
  Month   7   Day   2     1990
  Month   7   Day   3     1990
  Month   7   Day   4     1990
  Month   7   Day   5     1990
  Month   7   Day   6     1990
  Month   7   Day   7     1990
  Month   7   Day   8     1990
  Month   7   Day   9     1990
  Month   7   Day  10     1990
  Month   7   Day  11     1990
  Month   7   Day  12     1990
  Month   7   Day  13     1990
  Month   7   Day  14     1990
  Month   7   Day  15     1990
  Month   7   Day  16     1990
  Month   7   Day  17     1990
  Month   7   Day  18     1990
  Month   7   Day  19     1990
  Month   7   Day  20     1990
  Month   7   Day  21     1990
  Month   7   Day  22     1990
  Month   7   Day  23     1990
  Month   7   Day  24     1990
  Month   7   Day  25     1990
  Month   7   Day  26     1990
  Month   7   Day  27     1990
  Month   7   Day  28     1990
  Month   7   Day  29     1990
  Month   7   Day  30     1990
  Month   7   Day  31     1990
  Month   8   Day   1     1990
  Month   8   Day   2     1990
  Month   8   Day   3     1990
  Month   8   Day   4     1990
  Month   8   Day   5     1990
  Month   8   Day   6     1990
  Month   8   Day   7     1990
  Month   8   Day   8     1990
  Month   8   Day   9     1990
  Month   8   Day  10     1990
  Month   8   Day  11     1990
  Month   8   Day  12     1990
  Month   8   Day  13     1990
  Month   8   Day  14     1990
  Month   8   Day  15     1990
  Month   8   Day  16     1990
  Month   8   Day  17     1990
  Month   8   Day  18     1990
  Month   8   Day  19     1990
  Month   8   Day  20     1990
  Month   8   Day  21     1990
  Month   8   Day  22     1990
  Month   8   Day  23     1990
  Month   8   Day  24     1990
  Month   8   Day  25     1990
  Month   8   Day  26     1990
  Month   8   Day  27     1990
  Month   8   Day  28     1990
  Month   8   Day  29     1990
  Month   8   Day  30     1990
  Month   8   Day  31     1990
  Month   9   Day   1     1990
  Month   9   Day   2     1990
  Month   9   Day   3     1990
  Month   9   Day   4     1990
  Month   9   Day   5     1990
  Month   9   Day   6     1990
  Month   9   Day   7     1990
  Month   9   Day   8     1990
  Month   9   Day   9     1990
  Month   9   Day  10     1990
  Month   9   Day  11     1990
  Month   9   Day  12     1990
  Month   9   Day  13     1990
  Month   9   Day  14     1990
  Month   9   Day  15     1990
  Month   9   Day  16     1990
  Month   9   Day  17     1990
  Month   9   Day  18     1990
  Month   9   Day  19     1990
  Month   9   Day  20     1990
  Month   9   Day  21     1990
  Month   9   Day  22     1990
  Month   9   Day  23     1990
  Month   9   Day  24     1990
  Month   9   Day  25     1990
  Month   9   Day  26     1990
  Month   9   Day  27     1990
  Month   9   Day  28     1990
  Month   9   Day  29     1990
  Month   9   Day  30     1990
  Month  10   Day   1     1990
  Month  10   Day   2     1990
  Month  10   Day   3     1990
  Month  10   Day   4     1990
  Month  10   Day   5     1990
  Month  10   Day   6     1990
  Month  10   Day   7     1990
  Month  10   Day   8     1990
  Month  10   Day   9     1990
  Month  10   Day  10     1990
  Month  10   Day  11     1990
  Month  10   Day  12     1990
  Month  10   Day  13     1990
  Month  10   Day  14     1990
  Month  10   Day  15     1990
  Month  10   Day  16     1990
  Month  10   Day  17     1990
  Month  10   Day  18     1990
  Month  10   Day  19     1990
  Month  10   Day  20     1990
  Month  10   Day  21     1990
  Month  10   Day  22     1990
  Month  10   Day  23     1990
  Month  10   Day  24     1990
  Month  10   Day  25     1990
  Month  10   Day  26     1990
  Month  10   Day  27     1990
  Month  10   Day  28     1990
  Month  10   Day  29     1990
  Month  10   Day  30     1990
  Month  10   Day  31     1990
  Month  11   Day   1     1990
  Month  11   Day   2     1990
  Month  11   Day   3     1990
  Month  11   Day   4     1990
  Month  11   Day   5     1990
  Month  11   Day   6     1990
  Month  11   Day   7     1990
  Month  11   Day   8     1990
  Month  11   Day   9     1990
  Month  11   Day  10     1990
  Month  11   Day  11     1990
  Month  11   Day  12     1990
  Month  11   Day  13     1990
  Month  11   Day  14     1990
  Month  11   Day  15     1990
  Month  11   Day  16     1990
  Month  11   Day  17     1990
  Month  11   Day  18     1990
  Month  11   Day  19     1990
  Month  11   Day  20     1990
  Month  11   Day  21     1990
  Month  11   Day  22     1990
  Month  11   Day  23     1990
  Month  11   Day  24     1990
  Month  11   Day  25     1990
  Month  11   Day  26     1990
  Month  11   Day  27     1990
  Month  11   Day  28     1990
  Month  11   Day  29     1990
  Month  11   Day  30     1990
  Month  12   Day   1     1990
  Month  12   Day   2     1990
  Month  12   Day   3     1990
  Month  12   Day   4     1990
  Month  12   Day   5     1990
  Month  12   Day   6     1990
  Month  12   Day   7     1990
  Month  12   Day   8     1990
  Month  12   Day   9     1990
  Month  12   Day  10     1990
  Month  12   Day  11     1990
  Month  12   Day  12     1990
  Month  12   Day  13     1990
  Month  12   Day  14     1990
  Month  12   Day  15     1990
  Month  12   Day  16     1990
  Month  12   Day  17     1990
  Month  12   Day  18     1990
  Month  12   Day  19     1990
  Month  12   Day  20     1990
  Month  12   Day  21     1990
  Month  12   Day  22     1990
  Month  12   Day  23     1990
  Month  12   Day  24     1990
  Month  12   Day  25     1990
  Month  12   Day  26     1990
  Month  12   Day  27     1990
  Month  12   Day  28     1990
  Month  12   Day  29     1990
  Month  12   Day  30     1990
  Month  12   Day  31     1990
  Month   1   Day   1     1991
  Month   1   Day   2     1991
  Month   1   Day   3     1991
  Month   1   Day   4     1991
  Month   1   Day   5     1991
  Month   1   Day   6     1991
  Month   1   Day   7     1991
  Month   1   Day   8     1991
  Month   1   Day   9     1991
  Month   1   Day  10     1991
  Month   1   Day  11     1991
  Month   1   Day  12     1991
  Month   1   Day  13     1991
  Month   1   Day  14     1991
  Month   1   Day  15     1991
  Month   1   Day  16     1991
  Month   1   Day  17     1991
  Month   1   Day  18     1991
  Month   1   Day  19     1991
  Month   1   Day  20     1991
  Month   1   Day  21     1991
  Month   1   Day  22     1991
  Month   1   Day  23     1991
  Month   1   Day  24     1991
  Month   1   Day  25     1991
  Month   1   Day  26     1991
  Month   1   Day  27     1991
  Month   1   Day  28     1991
  Month   1   Day  29     1991
  Month   1   Day  30     1991
  Month   1   Day  31     1991
  Month   2   Day   1     1991
  Month   2   Day   2     1991
  Month   2   Day   3     1991
  Month   2   Day   4     1991
  Month   2   Day   5     1991
  Month   2   Day   6     1991
  Month   2   Day   7     1991
  Month   2   Day   8     1991
  Month   2   Day   9     1991
  Month   2   Day  10     1991
  Month   2   Day  11     1991
  Month   2   Day  12     1991
  Month   2   Day  13     1991
  Month   2   Day  14     1991
  Month   2   Day  15     1991
  Month   2   Day  16     1991
  Month   2   Day  17     1991
  Month   2   Day  18     1991
  Month   2   Day  19     1991
  Month   2   Day  20     1991
  Month   2   Day  21     1991
  Month   2   Day  22     1991
  Month   2   Day  23     1991
  Month   2   Day  24     1991
  Month   2   Day  25     1991
  Month   2   Day  26     1991
  Month   2   Day  27     1991
  Month   2   Day  28     1991
  Month   3   Day   1     1991
  Month   3   Day   2     1991
  Month   3   Day   3     1991
  Month   3   Day   4     1991
  Month   3   Day   5     1991
  Month   3   Day   6     1991
  Month   3   Day   7     1991
  Month   3   Day   8     1991
  Month   3   Day   9     1991
  Month   3   Day  10     1991
  Month   3   Day  11     1991
  Month   3   Day  12     1991
  Month   3   Day  13     1991
  Month   3   Day  14     1991
  Month   3   Day  15     1991
  Month   3   Day  16     1991
  Month   3   Day  17     1991
  Month   3   Day  18     1991
  Month   3   Day  19     1991
  Month   3   Day  20     1991
  Month   3   Day  21     1991
  Month   3   Day  22     1991
  Month   3   Day  23     1991
  Month   3   Day  24     1991
  Month   3   Day  25     1991
  Month   3   Day  26     1991
  Month   3   Day  27     1991
  Month   3   Day  28     1991
  Month   3   Day  29     1991
  Month   3   Day  30     1991
  Month   3   Day  31     1991
  Month   4   Day   1     1991
  Month   4   Day   2     1991
  Month   4   Day   3     1991
  Month   4   Day   4     1991
  Month   4   Day   5     1991
  Month   4   Day   6     1991
  Month   4   Day   7     1991
  Month   4   Day   8     1991
  Month   4   Day   9     1991
  Month   4   Day  10     1991
  Month   4   Day  11     1991
  Month   4   Day  12     1991
  Month   4   Day  13     1991
  Month   4   Day  14     1991
  Month   4   Day  15     1991
  Month   4   Day  16     1991
  Month   4   Day  17     1991
  Month   4   Day  18     1991
  Month   4   Day  19     1991
  Month   4   Day  20     1991
  Month   4   Day  21     1991
  Month   4   Day  22     1991
  Month   4   Day  23     1991
  Month   4   Day  24     1991
  Month   4   Day  25     1991
  Month   4   Day  26     1991
  Month   4   Day  27     1991
  Month   4   Day  28     1991
  Month   4   Day  29     1991
  Month   4   Day  30     1991
  Month   5   Day   1     1991
  Month   5   Day   2     1991
  Month   5   Day   3     1991
  Month   5   Day   4     1991
  Month   5   Day   5     1991
  Month   5   Day   6     1991
  Month   5   Day   7     1991
  Month   5   Day   8     1991
  Month   5   Day   9     1991
  Month   5   Day  10     1991
  Month   5   Day  11     1991
  Month   5   Day  12     1991
  Month   5   Day  13     1991
  Month   5   Day  14     1991
  Month   5   Day  15     1991
  Month   5   Day  16     1991
  Month   5   Day  17     1991
  Month   5   Day  18     1991
  Month   5   Day  19     1991
  Month   5   Day  20     1991
  Month   5   Day  21     1991
  Month   5   Day  22     1991
  Month   5   Day  23     1991
  Month   5   Day  24     1991
  Month   5   Day  25     1991
  Month   5   Day  26     1991
  Month   5   Day  27     1991
  Month   5   Day  28     1991
  Month   5   Day  29     1991
  Month   5   Day  30     1991
  Month   5   Day  31     1991
  Month   6   Day   1     1991
  Month   6   Day   2     1991
  Month   6   Day   3     1991
  Month   6   Day   4     1991
  Month   6   Day   5     1991
  Month   6   Day   6     1991
  Month   6   Day   7     1991
  Month   6   Day   8     1991
  Month   6   Day   9     1991
  Month   6   Day  10     1991
  Month   6   Day  11     1991
  Month   6   Day  12     1991
  Month   6   Day  13     1991
  Month   6   Day  14     1991
  Month   6   Day  15     1991
  Month   6   Day  16     1991
  Month   6   Day  17     1991
  Month   6   Day  18     1991
  Month   6   Day  19     1991
  Month   6   Day  20     1991
  Month   6   Day  21     1991
  Month   6   Day  22     1991
  Month   6   Day  23     1991
  Month   6   Day  24     1991
  Month   6   Day  25     1991
  Month   6   Day  26     1991
  Month   6   Day  27     1991
  Month   6   Day  28     1991
  Month   6   Day  29     1991
  Month   6   Day  30     1991
  Month   7   Day   1     1991
  Month   7   Day   2     1991
  Month   7   Day   3     1991
  Month   7   Day   4     1991
  Month   7   Day   5     1991
  Month   7   Day   6     1991
  Month   7   Day   7     1991
  Month   7   Day   8     1991
  Month   7   Day   9     1991
  Month   7   Day  10     1991
  Month   7   Day  11     1991
  Month   7   Day  12     1991
  Month   7   Day  13     1991
  Month   7   Day  14     1991
  Month   7   Day  15     1991
  Month   7   Day  16     1991
  Month   7   Day  17     1991
  Month   7   Day  18     1991
  Month   7   Day  19     1991
  Month   7   Day  20     1991
  Month   7   Day  21     1991
  Month   7   Day  22     1991
  Month   7   Day  23     1991
  Month   7   Day  24     1991
  Month   7   Day  25     1991
  Month   7   Day  26     1991
  Month   7   Day  27     1991
  Month   7   Day  28     1991
  Month   7   Day  29     1991
  Month   7   Day  30     1991
  Month   7   Day  31     1991
  Month   8   Day   1     1991
  Month   8   Day   2     1991
  Month   8   Day   3     1991
  Month   8   Day   4     1991
  Month   8   Day   5     1991
  Month   8   Day   6     1991
  Month   8   Day   7     1991
  Month   8   Day   8     1991
  Month   8   Day   9     1991
  Month   8   Day  10     1991
  Month   8   Day  11     1991
  Month   8   Day  12     1991
  Month   8   Day  13     1991
  Month   8   Day  14     1991
  Month   8   Day  15     1991
  Month   8   Day  16     1991
  Month   8   Day  17     1991
  Month   8   Day  18     1991
  Month   8   Day  19     1991
  Month   8   Day  20     1991
  Month   8   Day  21     1991
  Month   8   Day  22     1991
  Month   8   Day  23     1991
  Month   8   Day  24     1991
  Month   8   Day  25     1991
  Month   8   Day  26     1991
  Month   8   Day  27     1991
  Month   8   Day  28     1991
  Month   8   Day  29     1991
  Month   8   Day  30     1991
  Month   8   Day  31     1991
  Month   9   Day   1     1991
  Month   9   Day   2     1991
  Month   9   Day   3     1991
  Month   9   Day   4     1991
  Month   9   Day   5     1991
  Month   9   Day   6     1991
  Month   9   Day   7     1991
  Month   9   Day   8     1991
  Month   9   Day   9     1991
  Month   9   Day  10     1991
  Month   9   Day  11     1991
  Month   9   Day  12     1991
  Month   9   Day  13     1991
  Month   9   Day  14     1991
  Month   9   Day  15     1991
  Month   9   Day  16     1991
  Month   9   Day  17     1991
  Month   9   Day  18     1991
  Month   9   Day  19     1991
  Month   9   Day  20     1991
  Month   9   Day  21     1991
  Month   9   Day  22     1991
  Month   9   Day  23     1991
  Month   9   Day  24     1991
  Month   9   Day  25     1991
  Month   9   Day  26     1991
  Month   9   Day  27     1991
  Month   9   Day  28     1991
  Month   9   Day  29     1991
  Month   9   Day  30     1991
  Month  10   Day   1     1991
  Month  10   Day   2     1991
  Month  10   Day   3     1991
  Month  10   Day   4     1991
  Month  10   Day   5     1991
  Month  10   Day   6     1991
  Month  10   Day   7     1991
  Month  10   Day   8     1991
  Month  10   Day   9     1991
  Month  10   Day  10     1991
  Month  10   Day  11     1991
  Month  10   Day  12     1991
  Month  10   Day  13     1991
  Month  10   Day  14     1991
  Month  10   Day  15     1991
  Month  10   Day  16     1991
  Month  10   Day  17     1991
  Month  10   Day  18     1991
  Month  10   Day  19     1991
  Month  10   Day  20     1991
  Month  10   Day  21     1991
  Month  10   Day  22     1991
  Month  10   Day  23     1991
  Month  10   Day  24     1991
  Month  10   Day  25     1991
  Month  10   Day  26     1991
  Month  10   Day  27     1991
  Month  10   Day  28     1991
  Month  10   Day  29     1991
  Month  10   Day  30     1991
  Month  10   Day  31     1991
  Month  11   Day   1     1991
  Month  11   Day   2     1991
  Month  11   Day   3     1991
  Month  11   Day   4     1991
  Month  11   Day   5     1991
  Month  11   Day   6     1991
  Month  11   Day   7     1991
  Month  11   Day   8     1991
  Month  11   Day   9     1991
  Month  11   Day  10     1991
  Month  11   Day  11     1991
  Month  11   Day  12     1991
  Month  11   Day  13     1991
  Month  11   Day  14     1991
  Month  11   Day  15     1991
  Month  11   Day  16     1991
  Month  11   Day  17     1991
  Month  11   Day  18     1991
  Month  11   Day  19     1991
  Month  11   Day  20     1991
  Month  11   Day  21     1991
  Month  11   Day  22     1991
  Month  11   Day  23     1991
  Month  11   Day  24     1991
  Month  11   Day  25     1991
  Month  11   Day  26     1991
  Month  11   Day  27     1991
  Month  11   Day  28     1991
  Month  11   Day  29     1991
  Month  11   Day  30     1991
  Month  12   Day   1     1991
  Month  12   Day   2     1991
  Month  12   Day   3     1991
  Month  12   Day   4     1991
  Month  12   Day   5     1991
  Month  12   Day   6     1991
  Month  12   Day   7     1991
  Month  12   Day   8     1991
  Month  12   Day   9     1991
  Month  12   Day  10     1991
  Month  12   Day  11     1991
  Month  12   Day  12     1991
  Month  12   Day  13     1991
  Month  12   Day  14     1991
  Month  12   Day  15     1991
  Month  12   Day  16     1991
  Month  12   Day  17     1991
  Month  12   Day  18     1991
  Month  12   Day  19     1991
  Month  12   Day  20     1991
  Month  12   Day  21     1991
  Month  12   Day  22     1991
  Month  12   Day  23     1991
  Month  12   Day  24     1991
  Month  12   Day  25     1991
  Month  12   Day  26     1991
  Month  12   Day  27     1991
  Month  12   Day  28     1991
  Month  12   Day  29     1991
  Month  12   Day  30     1991
  Month  12   Day  31     1991
  Month   1   Day   1     1992
  Month   1   Day   2     1992
  Month   1   Day   3     1992
  Month   1   Day   4     1992
  Month   1   Day   5     1992
  Month   1   Day   6     1992
  Month   1   Day   7     1992
  Month   1   Day   8     1992
  Month   1   Day   9     1992
  Month   1   Day  10     1992
  Month   1   Day  11     1992
  Month   1   Day  12     1992
  Month   1   Day  13     1992
  Month   1   Day  14     1992
  Month   1   Day  15     1992
  Month   1   Day  16     1992
  Month   1   Day  17     1992
  Month   1   Day  18     1992
  Month   1   Day  19     1992
  Month   1   Day  20     1992
  Month   1   Day  21     1992
  Month   1   Day  22     1992
  Month   1   Day  23     1992
  Month   1   Day  24     1992
  Month   1   Day  25     1992
  Month   1   Day  26     1992
  Month   1   Day  27     1992
  Month   1   Day  28     1992
  Month   1   Day  29     1992
  Month   1   Day  30     1992
  Month   1   Day  31     1992
  Month   2   Day   1     1992
  Month   2   Day   2     1992
  Month   2   Day   3     1992
  Month   2   Day   4     1992
  Month   2   Day   5     1992
  Month   2   Day   6     1992
  Month   2   Day   7     1992
  Month   2   Day   8     1992
  Month   2   Day   9     1992
  Month   2   Day  10     1992
  Month   2   Day  11     1992
  Month   2   Day  12     1992
  Month   2   Day  13     1992
  Month   2   Day  14     1992
  Month   2   Day  15     1992
  Month   2   Day  16     1992
  Month   2   Day  17     1992
  Month   2   Day  18     1992
  Month   2   Day  19     1992
  Month   2   Day  20     1992
  Month   2   Day  21     1992
  Month   2   Day  22     1992
  Month   2   Day  23     1992
  Month   2   Day  24     1992
  Month   2   Day  25     1992
  Month   2   Day  26     1992
  Month   2   Day  27     1992
  Month   2   Day  28     1992
  Month   2   Day  29     1992
  Month   3   Day   1     1992
  Month   3   Day   2     1992
  Month   3   Day   3     1992
  Month   3   Day   4     1992
  Month   3   Day   5     1992
  Month   3   Day   6     1992
  Month   3   Day   7     1992
  Month   3   Day   8     1992
  Month   3   Day   9     1992
  Month   3   Day  10     1992
  Month   3   Day  11     1992
  Month   3   Day  12     1992
  Month   3   Day  13     1992
  Month   3   Day  14     1992
  Month   3   Day  15     1992
  Month   3   Day  16     1992
  Month   3   Day  17     1992
  Month   3   Day  18     1992
  Month   3   Day  19     1992
  Month   3   Day  20     1992
  Month   3   Day  21     1992
  Month   3   Day  22     1992
  Month   3   Day  23     1992
  Month   3   Day  24     1992
  Month   3   Day  25     1992
  Month   3   Day  26     1992
  Month   3   Day  27     1992
  Month   3   Day  28     1992
  Month   3   Day  29     1992
  Month   3   Day  30     1992
  Month   3   Day  31     1992
  Month   4   Day   1     1992
  Month   4   Day   2     1992
  Month   4   Day   3     1992
  Month   4   Day   4     1992
  Month   4   Day   5     1992
  Month   4   Day   6     1992
  Month   4   Day   7     1992
  Month   4   Day   8     1992
  Month   4   Day   9     1992
  Month   4   Day  10     1992
  Month   4   Day  11     1992
  Month   4   Day  12     1992
  Month   4   Day  13     1992
  Month   4   Day  14     1992
  Month   4   Day  15     1992
  Month   4   Day  16     1992
  Month   4   Day  17     1992
  Month   4   Day  18     1992
  Month   4   Day  19     1992
  Month   4   Day  20     1992
  Month   4   Day  21     1992
  Month   4   Day  22     1992
  Month   4   Day  23     1992
  Month   4   Day  24     1992
  Month   4   Day  25     1992
  Month   4   Day  26     1992
  Month   4   Day  27     1992
  Month   4   Day  28     1992
  Month   4   Day  29     1992
  Month   4   Day  30     1992
  Month   5   Day   1     1992
  Month   5   Day   2     1992
  Month   5   Day   3     1992
  Month   5   Day   4     1992
  Month   5   Day   5     1992
  Month   5   Day   6     1992
  Month   5   Day   7     1992
  Month   5   Day   8     1992
  Month   5   Day   9     1992
  Month   5   Day  10     1992
  Month   5   Day  11     1992
  Month   5   Day  12     1992
  Month   5   Day  13     1992
  Month   5   Day  14     1992
  Month   5   Day  15     1992
  Month   5   Day  16     1992
  Month   5   Day  17     1992
  Month   5   Day  18     1992
  Month   5   Day  19     1992
  Month   5   Day  20     1992
  Month   5   Day  21     1992
  Month   5   Day  22     1992
  Month   5   Day  23     1992
  Month   5   Day  24     1992
  Month   5   Day  25     1992
  Month   5   Day  26     1992
  Month   5   Day  27     1992
  Month   5   Day  28     1992
  Month   5   Day  29     1992
  Month   5   Day  30     1992
  Month   5   Day  31     1992
  Month   6   Day   1     1992
  Month   6   Day   2     1992
  Month   6   Day   3     1992
  Month   6   Day   4     1992
  Month   6   Day   5     1992
  Month   6   Day   6     1992
  Month   6   Day   7     1992
  Month   6   Day   8     1992
  Month   6   Day   9     1992
  Month   6   Day  10     1992
  Month   6   Day  11     1992
  Month   6   Day  12     1992
  Month   6   Day  13     1992
  Month   6   Day  14     1992
  Month   6   Day  15     1992
  Month   6   Day  16     1992
  Month   6   Day  17     1992
  Month   6   Day  18     1992
  Month   6   Day  19     1992
  Month   6   Day  20     1992
  Month   6   Day  21     1992
  Month   6   Day  22     1992
  Month   6   Day  23     1992
  Month   6   Day  24     1992
  Month   6   Day  25     1992
  Month   6   Day  26     1992
  Month   6   Day  27     1992
  Month   6   Day  28     1992
  Month   6   Day  29     1992
  Month   6   Day  30     1992
  Month   7   Day   1     1992
  Month   7   Day   2     1992
  Month   7   Day   3     1992
  Month   7   Day   4     1992
  Month   7   Day   5     1992
  Month   7   Day   6     1992
  Month   7   Day   7     1992
  Month   7   Day   8     1992
  Month   7   Day   9     1992
  Month   7   Day  10     1992
  Month   7   Day  11     1992
  Month   7   Day  12     1992
  Month   7   Day  13     1992
  Month   7   Day  14     1992
  Month   7   Day  15     1992
  Month   7   Day  16     1992
  Month   7   Day  17     1992
  Month   7   Day  18     1992
  Month   7   Day  19     1992
  Month   7   Day  20     1992
  Month   7   Day  21     1992
  Month   7   Day  22     1992
  Month   7   Day  23     1992
  Month   7   Day  24     1992
  Month   7   Day  25     1992
  Month   7   Day  26     1992
  Month   7   Day  27     1992
  Month   7   Day  28     1992
  Month   7   Day  29     1992
  Month   7   Day  30     1992
  Month   7   Day  31     1992
  Month   8   Day   1     1992
  Month   8   Day   2     1992
  Month   8   Day   3     1992
  Month   8   Day   4     1992
  Month   8   Day   5     1992
  Month   8   Day   6     1992
  Month   8   Day   7     1992
  Month   8   Day   8     1992
  Month   8   Day   9     1992
  Month   8   Day  10     1992
  Month   8   Day  11     1992
  Month   8   Day  12     1992
  Month   8   Day  13     1992
  Month   8   Day  14     1992
  Month   8   Day  15     1992
  Month   8   Day  16     1992
  Month   8   Day  17     1992
  Month   8   Day  18     1992
  Month   8   Day  19     1992
  Month   8   Day  20     1992
  Month   8   Day  21     1992
  Month   8   Day  22     1992
  Month   8   Day  23     1992
  Month   8   Day  24     1992
  Month   8   Day  25     1992
  Month   8   Day  26     1992
  Month   8   Day  27     1992
  Month   8   Day  28     1992
  Month   8   Day  29     1992
  Month   8   Day  30     1992
  Month   8   Day  31     1992
  Month   9   Day   1     1992
  Month   9   Day   2     1992
  Month   9   Day   3     1992
  Month   9   Day   4     1992
  Month   9   Day   5     1992
  Month   9   Day   6     1992
  Month   9   Day   7     1992
  Month   9   Day   8     1992
  Month   9   Day   9     1992
  Month   9   Day  10     1992
  Month   9   Day  11     1992
  Month   9   Day  12     1992
  Month   9   Day  13     1992
  Month   9   Day  14     1992
  Month   9   Day  15     1992
  Month   9   Day  16     1992
  Month   9   Day  17     1992
  Month   9   Day  18     1992
  Month   9   Day  19     1992
  Month   9   Day  20     1992
  Month   9   Day  21     1992
