 Output time series of simulated  DO at  5 depths, mixed layer depth over Hmax
 and saturated DO concentration at 1st depth. The depths (m) are    1.0   10.0   20.0   30.0   48.0
 136    136  2007   10.96   10.76    9.44    9.04    7.07    0.16   10.10
 137    137  2007   11.03   10.72    9.38    8.97    6.96    0.09    9.97
 138    138  2007   10.89   10.74    9.32    8.91    6.86    0.20   10.00
 139    139  2007   10.82   10.67    9.26    8.84    6.75    0.20   10.00
 140    140  2007   10.59   10.59    9.19    8.77    6.65    0.31   10.45
 141    141  2007   10.62   10.62    9.14    8.70    6.55    0.31   10.48
 142    142  2007   10.68   10.68    9.08    8.63    6.45    0.25   10.37
 143    143  2007   10.70   10.66    9.03    8.57    6.35    0.20   10.21
 144    144  2007   10.71   10.64    8.97    8.50    6.25    0.20   10.14
 145    145  2007   10.68   10.68    8.91    8.43    6.16    0.25   10.14
 146    146  2007   10.69   10.69    8.85    8.36    6.06    0.25   10.14
 147    147  2007   10.54   10.54    8.79    8.29    5.97    0.31   10.23
 148    148  2007   10.65   10.52    8.74    8.22    5.87    0.16   10.16
 149    149  2007   10.68   10.50    8.68    8.15    5.78    0.16    9.97
 150    150  2007   10.66   10.46    8.62    8.08    5.68    0.09    9.64
 151    151  2007   10.59   10.44    8.57    8.01    5.59    0.06    9.34
 152    152  2007   10.52   10.41    8.51    7.94    5.50    0.05    9.05
 153    153  2007   10.47   10.34    8.45    7.88    5.41    0.09    9.28
 154    154  2007   10.50   10.26    8.39    7.81    5.32    0.08    9.27
 155    155  2007   10.36   10.21    8.33    7.74    5.23    0.09    9.19
 156    156  2007   10.42   10.17    8.26    7.67    5.14    0.09    9.23
 157    157  2007   10.45   10.11    8.20    7.60    5.05    0.09    9.35
 158    158  2007   10.34   10.05    8.13    7.52    4.96    0.12    9.34
 159    159  2007   10.22   10.03    8.07    7.45    4.87    0.20    9.52
 160    160  2007   10.16    9.98    8.00    7.38    4.79    0.20    9.44
 161    161  2007   10.13    9.92    7.93    7.31    4.70    0.04    9.04
 162    162  2007   10.12    9.86    7.86    7.24    4.61    0.08    9.03
 163    163  2007   10.02    9.81    7.79    7.17    4.53    0.08    8.82
 164    164  2007    9.86    9.76    7.72    7.10    4.44    0.06    8.58
 165    165  2007    9.77    9.72    7.65    7.03    4.35    0.06    8.44
 166    166  2007    9.63    9.65    7.58    6.96    4.27    0.08    8.43
 167    167  2007    9.61    9.61    7.50    6.89    4.18    0.05    8.27
 168    168  2007    9.59    9.53    7.43    6.81    4.10    0.08    8.44
 169    169  2007    9.56    9.47    7.35    6.74    4.02    0.09    8.53
 170    170  2007    9.65    9.40    7.28    6.67    3.93    0.20    9.03
 171    171  2007    9.63    9.33    7.20    6.60    3.85    0.16    8.92
 172    172  2007    9.74    9.26    7.13    6.52    3.76    0.06    8.77
 173    173  2007    9.75    9.19    7.05    6.45    3.68    0.12    8.78
 174    174  2007    9.76    9.11    6.98    6.38    3.60    0.12    8.73
 175    175  2007    9.62    9.05    6.90    6.30    3.51    0.12    8.52
 176    176  2007    9.46    8.98    6.82    6.23    3.43    0.09    8.36
 177    177  2007    9.34    8.91    6.74    6.16    3.35    0.09    8.21
 178    178  2007    9.27    8.82    6.67    6.08    3.27    0.12    8.41
 179    179  2007    9.31    8.74    6.59    6.01    3.18    0.12    8.54
 180    180  2007    9.43    8.68    6.51    5.93    3.10    0.09    8.50
 181    181  2007    9.38    8.62    6.43    5.86    3.02    0.12    8.55
 182    182  2007    9.34    8.57    6.35    5.78    2.94    0.16    8.68
 183    183  2007    9.31    8.50    6.27    5.71    2.86    0.16    8.81
 184    184  2007    9.46    8.44    6.19    5.63    2.78    0.02    8.57
 185    185  2007    9.31    8.38    6.11    5.56    2.69    0.05    8.32
 186    186  2007    9.29    8.32    6.03    5.48    2.61    0.08    8.39
 187    187  2007    9.26    8.26    5.95    5.40    2.53    0.08    8.30
 188    188  2007    9.15    8.21    5.87    5.33    2.45    0.08    8.13
 189    189  2007    8.93    8.15    5.79    5.25    2.37    0.08    7.97
 190    190  2007    8.96    8.09    5.71    5.17    2.29    0.08    8.00
 191    191  2007    8.97    8.02    5.63    5.10    2.20    0.12    8.32
 192    192  2007    8.96    7.96    5.55    5.02    2.12    0.16    8.56
 193    193  2007    8.96    7.91    5.47    4.94    2.04    0.16    8.68
 194    194  2007    9.04    7.88    5.39    4.86    1.96    0.16    8.71
 195    195  2007    9.04    7.85    5.31    4.79    1.88    0.16    8.71
 196    196  2007    9.16    7.79    5.22    4.71    1.80    0.09    8.64
 197    197  2007    9.28    7.73    5.14    4.63    1.72    0.05    8.48
 198    198  2007    9.34    7.68    5.06    4.55    1.63    0.05    8.33
 199    199  2007    9.38    7.62    4.98    4.47    1.55    0.05    8.19
 200    200  2007    9.31    7.57    4.90    4.39    1.47    0.09    8.30
 201    201  2007    9.40    7.51    4.82    4.32    1.39    0.09    8.33
 202    202  2007    9.37    7.46    4.73    4.24    1.31    0.09    8.33
 203    203  2007    9.26    7.37    4.65    4.16    1.23    0.12    8.45
 204    204  2007    9.21    7.31    4.57    4.08    1.14    0.05    8.21
 205    205  2007    9.04    7.25    4.49    4.00    1.07    0.05    7.93
 206    206  2007    8.90    7.20    4.41    3.92    1.00    0.05    7.72
 207    207  2007    8.86    7.12    4.32    3.84    0.93    0.05    7.71
 208    208  2007    8.80    7.07    4.24    3.76    0.86    0.05    7.78
 209    209  2007    8.86    7.01    4.16    3.68    0.79    0.05    7.79
 210    210  2007    8.86    6.96    4.08    3.60    0.73    0.08    7.84
 211    211  2007    8.75    6.90    3.99    3.52    0.67    0.08    7.82
 212    212  2007    8.65    6.85    3.91    3.44    0.62    0.08    7.74
 213    213  2007    8.51    6.78    3.83    3.35    0.56    0.09    7.79
 214    214  2007    8.54    6.72    3.75    3.27    0.51    0.12    7.97
 215    215  2007    8.59    6.66    3.67    3.19    0.46    0.12    8.02
 216    216  2007    8.67    6.59    3.58    3.11    0.42    0.12    8.06
 217    217  2007    8.67    6.49    3.50    3.03    0.38    0.12    8.17
 218    218  2007    8.72    6.44    3.42    2.95    0.34    0.12    8.13
 219    219  2007    8.70    6.37    3.34    2.87    0.30    0.12    8.18
 220    220  2007    8.74    6.31    3.25    2.78    0.26    0.12    8.15
 221    221  2007    8.72    6.23    3.17    2.70    0.23    0.12    8.21
 222    222  2007    8.81    6.18    3.09    2.62    0.20    0.03    8.01
 223    223  2007    8.77    6.11    3.00    2.54    0.17    0.09    8.03
 224    224  2007    8.75    6.06    2.92    2.46    0.15    0.09    8.05
 225    225  2007    8.79    6.00    2.84    2.37    0.13    0.12    8.12
 226    226  2007    8.76    5.95    2.75    2.29    0.11    0.12    8.12
 227    227  2007    8.80    5.90    2.67    2.21    0.09    0.12    8.11
 228    228  2007    8.78    5.85    2.59    2.13    0.07    0.12    8.20
 229    229  2007    8.61    5.90    2.50    2.04    0.06    0.16    8.31
 230    230  2007    8.64    5.94    2.42    1.96    0.05    0.16    8.43
 231    231  2007    8.34    6.92    2.34    1.88    0.04    0.20    8.64
 232    232  2007    8.38    7.03    2.25    1.79    0.03    0.20    8.77
 233    233  2007    8.41    7.11    2.17    1.71    0.02    0.20    8.78
 234    234  2007    8.61    6.95    2.09    1.63    0.02    0.06    8.59
 235    235  2007    8.74    6.81    2.00    1.55    0.01    0.06    8.49
 236    236  2007    8.87    6.67    1.92    1.46    0.01    0.08    8.55
 237    237  2007    8.97    6.54    1.84    1.38    0.01    0.09    8.57
 238    238  2007    8.95    6.43    1.76    1.30    0.00    0.12    8.61
 239    239  2007    8.92    6.32    1.67    1.22    0.00    0.12    8.53
 240    240  2007    8.83    6.20    1.59    1.14    0.00    0.12    8.52
 241    241  2007    8.88    6.12    1.51    1.06    0.00    0.12    8.57
 242    242  2007    8.96    6.05    1.43    0.98    0.00    0.12    8.58
 243    243  2007    8.79    6.07    1.35    0.91    0.00    0.16    8.66
 244    244  2007    8.82    6.11    1.27    0.83    0.00    0.16    8.64
 245    245  2007    8.80    6.13    1.20    0.76    0.00    0.16    8.58
 246    246  2007    8.82    6.14    1.12    0.69    0.00    0.16    8.59
 247    247  2007    8.51    6.97    1.04    0.63    0.00    0.20    8.74
 248    248  2007    8.54    7.07    0.96    0.57    0.00    0.20    8.73
 249    249  2007    8.63    6.90    0.89    0.51    0.00    0.16    8.61
 250    250  2007    8.69    6.76    0.82    0.45    0.00    0.16    8.62
 251    251  2007    8.76    6.65    0.75    0.40    0.00    0.16    8.71
 252    252  2007    8.63    7.16    0.69    0.35    0.00    0.20    8.81
 253    253  2007    8.66    7.24    0.63    0.30    0.00    0.20    8.84
 254    254  2007    8.23    8.23    0.57    0.26    0.00    0.25    9.06
 255    255  2007    8.25    8.25    0.52    0.22    0.00    0.25    9.16
 256    256  2007    8.37    8.37    0.48    0.18    0.00    0.25    9.25
 257    257  2007    7.87    7.87    0.47    0.14    0.00    0.31    9.45
 258    258  2007    7.98    7.98    0.50    0.11    0.00    0.31    9.53
 259    259  2007    8.09    8.09    0.56    0.09    0.00    0.31    9.53
 260    260  2007    8.14    8.14    0.62    0.06    0.00    0.31    9.54
 261    261  2007    8.49    8.05    0.69    0.04    0.00    0.09    9.39
 262    262  2007    8.41    8.41    0.75    0.03    0.00    0.25    9.49
 263    263  2007    8.49    8.49    0.80    0.02    0.00    0.25    9.57
 264    264  2007    8.40    8.40    0.86    0.01    0.00    0.31    9.54
 265    265  2007    8.54    8.54    0.94    0.00    0.00    0.31    9.54
 266    266  2007    8.76    8.64    1.01    0.00    0.00    0.20    9.46
 267    267  2007    8.93    8.71    1.07    0.00    0.00    0.20    9.33
 268    268  2007    9.01    8.74    1.12    0.00    0.00    0.20    9.38
 269    269  2007    9.11    8.79    1.17    0.00    0.00    0.20    9.44
 270    270  2007    9.18    8.82    1.22    0.00    0.00    0.20    9.45
 271    271  2007    9.26    8.86    1.25    0.00    0.00    0.20    9.46
 272    272  2007    9.13    9.13    1.29    0.00    0.00    0.25    9.52
 273    273  2007    8.83    8.83    1.33    0.00    0.00    0.31    9.52
 274    274  2007    8.82    8.82    1.39    0.00    0.00    0.31    9.53
 275    275  2007    8.85    8.85    1.46    0.00    0.00    0.31    9.54
 276    276  2007    8.93    8.93    1.53    0.00    0.00    0.31    9.54
 277    277  2007    9.05    9.05    1.60    0.00    0.00    0.25    9.50
 278    278  2007    9.01    9.01    1.68    0.00    0.00    0.31    9.59
 279    279  2007    8.67    8.67    2.22    0.00    0.00    0.37    9.69
 280    280  2007    8.74    8.74    2.46    0.00    0.00    0.31    9.69
 281    281  2007    8.83    8.83    2.65    0.01    0.00    0.31    9.68
 282    282  2007    8.83    8.83    3.20    0.01    0.00    0.37    9.83
 283    283  2007    8.54    8.54    8.54    0.01    0.00    0.43    9.97
 284    284  2007    8.57    8.57    8.57    0.02    0.00    0.43   10.05
 285    285  2007    8.57    8.57    8.57    0.04    0.00    0.43   10.10
 286    286  2007    8.56    8.56    8.56    0.05    0.00    0.43   10.13
 287    287  2007    8.60    8.60    8.60    0.08    0.00    0.43   10.16
 288    288  2007    8.76    8.76    8.76    0.11    0.00    0.43   10.22
 289    289  2007    8.73    8.73    8.73    0.18    0.00    0.49   10.31
 290    290  2007    8.77    8.77    8.77    0.28    0.00    0.49   10.34
 291    291  2007    8.92    8.92    8.92    0.41    0.00    0.49   10.34
 292    292  2007    9.02    9.02    9.02    0.56    0.00    0.49   10.35
 293    293  2007    9.13    9.13    9.13    0.71    0.00    0.49   10.37
 294    294  2007    9.15    9.15    9.15    0.88    0.00    0.49   10.39
 295    295  2007    9.22    9.22    9.22    1.05    0.00    0.49   10.42
 296    296  2007    9.29    9.29    9.29    1.23    0.00    0.49   10.50
 297    297  2007    9.36    9.36    9.36    1.43    0.00    0.49   10.54
 298    298  2007    9.43    9.43    9.43    1.64    0.00    0.49   10.58
 299    299  2007    9.46    9.46    9.46    1.84    0.00    0.49   10.59
 300    300  2007    9.38    9.38    9.38    2.42    0.00    0.56   10.65
 301    301  2007    9.41    9.41    9.41    3.11    0.00    0.56   10.70
 302    302  2007    9.45    9.45    9.45    3.69    0.00    0.56   10.72
 303    303  2007    9.53    9.53    9.53    3.92    0.00    0.49   10.71
 304    304  2007    9.41    9.41    9.41    9.41    0.00    0.64   10.75
 305    305  2007    9.47    9.47    9.47    9.47    0.00    0.64   10.81
 306    306  2007    9.40    9.40    9.40    9.40    0.00    0.72   10.87
 307    307  2007    9.47    9.47    9.47    9.47    0.01    0.72   10.92
 308    308  2007    9.50    9.50    9.50    9.50    0.01    0.72   10.94
 309    309  2007    9.49    9.49    9.49    9.49    0.05    0.80   11.03
 310    310  2007    9.53    9.53    9.53    9.53    6.51    0.96   11.15
 311    311  2007    9.60    9.60    9.60    9.60    9.60    1.00   11.24
 312    312  2007    9.60    9.60    9.60    9.60    9.60    1.00   11.30
 313    313  2007    9.60    9.60    9.60    9.60    9.60    1.00   11.35
 314    314  2007    9.63    9.63    9.63    9.63    9.63    1.00   11.42
 315    315  2007    9.70    9.70    9.70    9.70    9.70    1.00   11.45
 316    316  2007    9.81    9.81    9.81    9.81    9.81    1.00   11.47
 317    317  2007   10.02   10.02   10.02   10.02   10.02    1.00   11.51
 318    318  2007   10.19   10.19   10.19   10.19   10.19    1.00   11.58
 319    319  2007   10.33   10.33   10.33   10.33   10.33    1.00   11.69
 320    320  2007   10.36   10.36   10.36   10.36   10.36    1.00   11.76
 321    321  2007   10.46   10.46   10.46   10.46   10.46    1.00   11.85
 322    322  2007   10.52   10.52   10.52   10.52   10.52    1.00   11.94
 323    323  2007   10.62   10.62   10.62   10.62   10.62    1.00   11.98
 324    324  2007   10.66   10.66   10.66   10.66   10.66    1.00   12.03
 325    325  2007   10.72   10.72   10.72   10.72   10.72    1.00   12.12
 326    326  2007   10.77   10.77   10.77   10.77   10.77    1.00   12.22
 327    327  2007   10.82   10.82   10.82   10.82   10.82    1.00   12.32
 328    328  2007   10.92   10.92   10.92   10.92   10.92    1.00   12.42
 329    329  2007   11.05   11.05   11.05   11.05   11.05    1.00   12.49
 330    330  2007   11.10   11.10   11.10   11.10   11.10    1.00   12.57
 331    331  2007   11.23   11.23   11.23   11.23   11.23    1.00   12.74
 332    332  2007   11.31   11.31   11.31   11.31   11.03    0.76   12.88
 333    333  2007   11.47   11.47   11.47   11.47   10.86    0.92   13.07
 334    334  2007   11.63   11.63   11.63   11.63   10.69    0.76   13.29
 335    335  2007   11.93   11.59   11.57   11.58   10.54    0.16   13.84
 336    336  2007   11.84   11.84   11.84   11.52   10.39    0.56   13.53
 337    337  2007   12.05   11.95   11.75   11.46   10.26    0.37   13.81
 338    338  2007   12.14   11.94   11.71   11.43   10.16   -1.00   13.75
 339    339  2007   12.22   11.92   11.67   11.40   10.07   -1.00   13.69
 340    340  2007   12.21   11.90   11.63   11.37    9.98   -1.00   13.69
 341    341  2007   12.23   11.88   11.59   11.35    9.88   -1.00   13.68
 342    342  2007   12.25   11.85   11.55   11.32    9.79   -1.00   13.67
 343    343  2007   12.27   11.83   11.51   11.29    9.70   -1.00   13.66
 344    344  2007   12.29   11.81   11.47   11.26    9.61   -1.00   13.65
 345    345  2007   12.31   11.79   11.43   11.23    9.52   -1.00   13.64
 346    346  2007   12.32   11.76   11.40   11.20    9.43   -1.00   13.64
 347    347  2007   12.31   11.74   11.36   11.17    9.34   -1.00   13.64
 348    348  2007   12.32   11.72   11.32   11.14    9.25   -1.00   13.63
 349    349  2007   12.32   11.69   11.28   11.11    9.16   -1.00   13.63
 350    350  2007   12.32   11.67   11.24   11.08    9.07   -1.00   13.62
 351    351  2007   12.33   11.64   11.20   11.05    8.98   -1.00   13.62
 352    352  2007   12.31   11.62   11.17   11.02    8.89   -1.00   13.62
 353    353  2007   12.30   11.60   11.13   10.99    8.81   -1.00   13.62
 354    354  2007   12.30   11.57   11.09   10.96    8.72   -1.00   13.61
 355    355  2007   12.28   11.55   11.05   10.93    8.63   -1.00   13.61
 356    356  2007   12.25   11.52   11.01   10.90    8.55   -1.00   13.61
 357    357  2007   12.22   11.50   10.97   10.87    8.46   -1.00   13.62
 358    358  2007   12.19   11.47   10.94   10.84    8.38   -1.00   13.62
 359    359  2007   12.15   11.45   10.90   10.81    8.29   -1.00   13.62
 360    360  2007   12.12   11.42   10.86   10.78    8.20   -1.00   13.63
 361    361  2007   12.09   11.40   10.82   10.75    8.12   -1.00   13.63
 362    362  2007   12.05   11.37   10.79   10.72    8.04   -1.00   13.63
 363    363  2007   12.02   11.35   10.75   10.69    7.95   -1.00   13.63
 364    364  2007   11.99   11.32   10.71   10.66    7.87   -1.00   13.63
 365    365  2007   11.95   11.30   10.67   10.63    7.79   -1.00   13.64
   1    366  2008   11.92   11.27   10.63   10.59    7.71   -1.00   13.64
   2    367  2008   11.89   11.25   10.60   10.56    7.63   -1.00   13.64
   3    368  2008   11.85   11.22   10.56   10.53    7.55   -1.00   13.64
   4    369  2008   11.82   11.20   10.52   10.50    7.47   -1.00   13.64
   5    370  2008   11.79   11.17   10.48   10.47    7.40   -1.00   13.64
   6    371  2008   11.76   11.14   10.45   10.44    7.32   -1.00   13.65
   7    372  2008   11.72   11.12   10.41   10.41    7.24   -1.00   13.65
   8    373  2008   11.69   11.09   10.37   10.38    7.16   -1.00   13.65
   9    374  2008   11.66   11.07   10.34   10.35    7.08   -1.00   13.65
  10    375  2008   11.63   11.04   10.30   10.32    7.00   -1.00   13.65
  11    376  2008   11.59   11.02   10.26   10.29    6.92   -1.00   13.65
  12    377  2008   11.56   10.99   10.22   10.26    6.84   -1.00   13.65
  13    378  2008   11.53   10.97   10.19   10.23    6.76   -1.00   13.66
  14    379  2008   11.50   10.94   10.15   10.19    6.68   -1.00   13.66
  15    380  2008   11.46   10.91   10.11   10.16    6.61   -1.00   13.66
  16    381  2008   11.43   10.89   10.07   10.13    6.53   -1.00   13.66
  17    382  2008   11.40   10.86   10.04   10.10    6.45   -1.00   13.66
  18    383  2008   11.37   10.84   10.00   10.07    6.37   -1.00   13.66
  19    384  2008   11.33   10.81    9.96   10.04    6.29   -1.00   13.66
  20    385  2008   11.30   10.79    9.93   10.01    6.21   -1.00   13.66
  21    386  2008   11.27   10.76    9.89    9.98    6.14   -1.00   13.66
  22    387  2008   11.24   10.73    9.85    9.95    6.06   -1.00   13.66
  23    388  2008   11.21   10.71    9.82    9.92    5.98   -1.00   13.66
  24    389  2008   11.18   10.68    9.78    9.88    5.90   -1.00   13.66
  25    390  2008   11.14   10.66    9.74    9.85    5.82   -1.00   13.66
  26    391  2008   11.11   10.63    9.71    9.82    5.75   -1.00   13.66
  27    392  2008   11.08   10.60    9.67    9.79    5.67   -1.00   13.67
  28    393  2008   11.05   10.58    9.63    9.76    5.59   -1.00   13.67
  29    394  2008   11.02   10.55    9.60    9.73    5.51   -1.00   13.67
  30    395  2008   10.99   10.53    9.56    9.70    5.43   -1.00   13.67
  31    396  2008   10.95   10.50    9.52    9.66    5.36   -1.00   13.67
  32    397  2008   10.92   10.47    9.49    9.63    5.28   -1.00   13.67
  33    398  2008   10.89   10.45    9.45    9.60    5.20   -1.00   13.67
  34    399  2008   10.86   10.42    9.41    9.57    5.12   -1.00   13.67
  35    400  2008   10.83   10.40    9.38    9.54    5.05   -1.00   13.67
  36    401  2008   10.80   10.37    9.34    9.51    4.97   -1.00   13.67
  37    402  2008   10.77   10.34    9.30    9.48    4.89   -1.00   13.67
  38    403  2008   10.74   10.32    9.27    9.44    4.81   -1.00   13.67
  39    404  2008   10.70   10.29    9.23    9.41    4.74   -1.00   13.67
  40    405  2008   10.67   10.26    9.19    9.38    4.66   -1.00   13.67
  41    406  2008   10.64   10.24    9.16    9.35    4.58   -1.00   13.67
  42    407  2008   10.61   10.21    9.12    9.32    4.51   -1.00   13.67
  43    408  2008   10.58   10.19    9.08    9.29    4.43   -1.00   13.67
  44    409  2008   10.55   10.16    9.05    9.25    4.35   -1.00   13.67
  45    410  2008   10.52   10.13    9.01    9.22    4.27   -1.00   13.68
  46    411  2008   10.49   10.11    8.98    9.19    4.20   -1.00   13.68
  47    412  2008   10.46   10.08    8.94    9.16    4.12   -1.00   13.68
  48    413  2008   10.43   10.05    8.90    9.13    4.04   -1.00   13.68
  49    414  2008   10.39   10.03    8.87    9.09    3.97   -1.00   13.68
  50    415  2008   10.36   10.00    8.83    9.06    3.89   -1.00   13.68
  51    416  2008   10.33    9.97    8.80    9.03    3.81   -1.00   13.68
  52    417  2008   10.30    9.95    8.76    9.00    3.74   -1.00   13.68
  53    418  2008   10.27    9.92    8.72    8.97    3.66   -1.00   13.68
  54    419  2008   10.24    9.89    8.69    8.94    3.58   -1.00   13.68
  55    420  2008   10.21    9.87    8.65    8.90    3.51   -1.00   13.68
  56    421  2008   10.18    9.84    8.61    8.87    3.43   -1.00   13.68
  57    422  2008   10.15    9.81    8.58    8.84    3.36   -1.00   13.68
  58    423  2008   10.12    9.79    8.54    8.81    3.28   -1.00   13.68
  59    424  2008   10.09    9.76    8.51    8.78    3.20   -1.00   13.68
  60    425  2008   10.06    9.73    8.47    8.74    3.13   -1.00   13.68
  61    426  2008   10.03    9.71    8.43    8.71    3.05   -1.00   13.68
  62    427  2008   10.00    9.68    8.40    8.68    2.98   -1.00   13.68
  63    428  2008    9.97    9.65    8.36    8.65    2.90   -1.00   13.68
  64    429  2008    9.93    9.63    8.33    8.62    2.82   -1.00   13.68
  65    430  2008    9.90    9.60    8.29    8.58    2.75   -1.00   13.68
  66    431  2008    9.87    9.57    8.26    8.55    2.67   -1.00   13.68
  67    432  2008    9.84    9.55    8.22    8.52    2.60   -1.00   13.68
  68    433  2008    9.81    9.52    8.18    8.49    2.52   -1.00   13.68
  69    434  2008    9.78    9.49    8.15    8.45    2.44   -1.00   13.68
  70    435  2008    9.75    9.47    8.11    8.42    2.37   -1.00   13.68
  71    436  2008    9.72    9.44    8.08    8.39    2.29   -1.00   13.68
  72    437  2008    9.69    9.41    8.04    8.36    2.22   -1.00   13.69
  73    438  2008    9.66    9.38    8.00    8.32    2.14   -1.00   13.69
  74    439  2008    9.63    9.36    7.97    8.29    2.07   -1.00   13.69
  75    440  2008    9.60    9.33    7.93    8.26    1.99   -1.00   13.69
  76    441  2008    9.57    9.30    7.90    8.23    1.92   -1.00   13.69
  77    442  2008    9.54    9.28    7.86    8.20    1.84   -1.00   13.69
  78    443  2008    9.51    9.25    7.83    8.16    1.77   -1.00   13.69
  79    444  2008    9.48    9.22    7.79    8.13    1.69   -1.00   13.69
  80    445  2008    9.45    9.20    7.75    8.10    1.62   -1.00   13.69
  81    446  2008    9.42    9.17    7.72    8.07    1.57   -1.00   13.69
  82    447  2008    9.39    9.14    7.68    8.03    1.54   -1.00   13.69
  83    448  2008    9.36    9.11    7.65    8.00    1.51   -1.00   13.69
  84    449  2008    9.33    9.09    7.61    7.97    1.47   -1.00   13.69
  85    450  2008    9.30    9.06    7.58    7.94    1.44   -1.00   13.69
  86    451  2008    9.27    9.03    7.54    7.90    1.41   -1.00   13.69
  87    452  2008    9.24    9.01    7.51    7.87    1.38   -1.00   13.69
  88    453  2008    9.21    8.98    7.47    7.84    1.35   -1.00   13.69
  89    454  2008    9.18    8.95    7.44    7.81    1.32   -1.00   13.69
  90    455  2008    9.15    8.92    7.40    7.77    1.29   -1.00   13.69
  91    456  2008    9.12    8.90    7.36    7.74    1.26   -1.00   13.69
  92    457  2008    9.09    8.87    7.33    7.71    1.23   -1.00   13.69
  93    458  2008    9.06    8.84    7.29    7.68    1.20   -1.00   13.69
  94    459  2008    9.03    8.81    7.26    7.64    1.17   -1.00   13.69
  95    460  2008    9.02    8.79    7.22    7.61    1.15   -1.00   13.69
  96    461  2008    9.11    8.77    7.19    7.58    1.12   -1.00   13.64
  97    462  2008    9.10    8.74    7.15    7.54    1.09   -1.00   13.64
  98    463  2008    9.07    8.72    7.12    7.51    1.06   -1.00   13.64
  99    464  2008    9.04    8.69    7.08    7.48    1.03   -1.00   13.64
 100    465  2008    9.01    8.66    7.05    7.45    1.01   -1.00   13.64
 101    466  2008    9.00    8.63    7.01    7.41    0.98   -1.00   13.64
 102    467  2008    8.97    8.61    6.98    7.38    0.95   -1.00   13.64
 103    468  2008    8.95    8.58    6.94    7.35    0.93   -1.00   13.65
 104    469  2008    8.92    8.55    6.91    7.32    0.90   -1.00   13.65
 105    470  2008    8.93    8.53    6.87    7.28    0.87   -1.00   13.64
 106    471  2008    9.05    8.51    6.84    7.25    0.85   -1.00   13.58
 107    472  2008    9.15    8.49    6.80    7.22    0.82   -1.00   13.54
 108    473  2008    9.28    8.48    6.76    7.18    0.79   -1.00   13.48
 109    474  2008    9.40    8.47    6.73    7.15    0.77   -1.00   13.43
 110    475  2008    9.48    8.44    6.69    7.12    0.74   -1.00   13.41
 111    476  2008    9.57    8.42    6.66    7.08    0.71   -1.00   13.39
 112    477  2008    9.71    8.41    6.62    7.05    0.69   -1.00   13.32
 113    478  2008    9.86    8.40    6.59    7.02    0.66   -1.00   13.24
 114    479  2008   10.02    8.40    6.55    6.99    0.64   -1.00   13.15
 115    480  2008   10.13    8.38    6.52    6.95    0.61   -1.00   13.13
 116    481  2008   10.24    8.36    6.48    6.92    0.59   -1.00   13.11
 117    482  2008   10.21    8.34    6.45    6.89    0.56   -1.00   13.13
 118    483  2008   10.17    8.31    6.41    6.85    0.54   -1.00   13.15
 119    484  2008   10.14    8.29    6.38    6.82    0.51   -1.00   13.16
 120    485  2008   10.15    8.26    6.34    6.79    0.49   -1.00   13.18
