

      -0.287    10.100    12.188
      -0.412    10.100    12.190
      -0.612    10.100    12.186
      -1.000    10.100    12.157
      -1.500    10.100    12.088
      -2.000    10.100    12.013
      -2.500    10.100    11.948
      -3.000    10.100    11.895
      -3.500    10.100    11.853
      -3.975    10.100    11.819
      -4.450    10.100    11.796


  5     15     1990


      -0.015    13.010    11.632     0.000    15.000     9.900
      -0.050    13.010    11.636    -1.000    15.000     9.800
      -0.097    13.010    11.642    -2.000    15.000     9.700
      -0.150    13.010    11.648    -3.000    15.000     8.000
      -0.200    13.010    11.653
      -0.287    13.010    11.660
      -0.412    13.010    11.668
      -0.612    13.010    11.676
      -1.000    13.010    11.674
      -1.500    13.010    11.645
      -2.000    13.010    11.605
      -2.500    13.010    11.566
      -3.000    13.010    11.532
      -3.500    13.010    11.501
      -3.975    13.010    11.474
      -4.450    13.010    11.454


  5     19     1990


      -0.015    10.936    11.604     0.000    16.900    11.000
      -0.050    10.936    11.607    -1.000    16.900    10.900
      -0.097    10.936    11.611    -2.000    16.800    10.600
      -0.150    10.936    11.616    -3.000    16.300     7.900
      -0.200    10.936    11.619
      -0.287    10.936    11.625
      -0.412    10.936    11.631
      -0.612    10.936    11.637
      -1.000    10.936    11.638
      -1.500    10.936    11.620
      -2.000    10.936    11.592
      -2.500    10.936    11.563
      -3.000    10.936    11.537
      -3.500    10.936    11.514
      -3.975    10.936    11.494
      -4.450    10.936    11.480


  6     13     1990


      -0.015    21.253     9.096     0.000    21.500     7.300
      -0.050    21.253     9.098    -1.000    21.400     7.100
      -0.097    21.253     9.099    -2.000    21.200     6.800
      -0.150    21.253     9.101    -3.000    21.200     6.200
      -0.200    21.253     9.101
      -0.287    21.253     9.101
      -0.412    21.253     9.099
      -0.612    21.253     9.089
      -1.000    21.253     9.052
      -1.500    21.253     8.974
      -2.000    21.253     8.881
      -2.500    21.253     8.788
      -3.000    21.253     8.703
      -3.500    21.253     8.630
      -3.975    21.253     8.568
      -4.450    21.253     8.523


  6     26     1990


      -0.015    28.011    12.471     0.000    25.700    10.300
      -0.050    28.011    12.486    -1.000    25.700     9.800
      -0.097    28.011    12.506    -2.000    24.700     9.100
      -0.150    28.011    12.527    -3.000    23.300     3.100
      -0.200    28.011    12.546
      -0.287    28.011    12.576
      -0.412    28.011    12.612
      -0.612    28.011    12.658
      -1.000    28.011    12.706
      -1.500    25.225    12.331
      -2.000    23.366     8.664
      -2.500    22.554     5.376
      -3.000    22.107     2.363
      -3.500    21.743     0.082
      -3.975    21.347     0.034
      -4.450    21.033     0.017


  7     10     1990


      -0.015    22.856     8.498     0.000    24.900     8.300
      -0.050    22.856     8.498    -1.000    24.800     7.800
      -0.097    22.856     8.497    -2.000    24.800     6.100
      -0.150    22.856     8.494    -3.000    24.700     5.400
      -0.200    22.856     8.489
      -0.287    22.856     8.480
      -0.412    22.856     8.458
      -0.612    22.856     8.413
      -1.000    22.856     8.286
      -1.500    22.856     8.074
      -2.000    22.856     7.854
      -2.500    22.856     7.655
      -3.000    22.856     7.489
      -3.500    22.856     7.343
      -3.975    22.856     7.218
      -4.450    22.856     7.127


  7     24     1990


      -0.015    23.063     9.991     0.000    24.900    10.200
      -0.050    23.063     9.996    -1.000    24.900    10.100
      -0.097    23.063    10.002    -2.000    24.300     7.600
      -0.150    23.063    10.006    -3.000    24.000     2.800
      -0.200    23.063    10.008
      -0.287    23.063    10.009
      -0.412    23.063    10.002
      -0.612    23.063     9.974
      -1.000    23.063     9.865
      -1.500    23.063     9.633
      -2.000    23.063     9.382
      -2.500    23.063     9.170
      -3.000    23.063     9.014
      -3.500    22.248     4.094
      -3.975    22.158     0.000
      -4.450    22.092     0.000


  8      7     1990


      -0.015    23.158    11.134     0.000    23.300    12.300
      -0.050    23.158    11.142    -1.000    23.100    10.900
      -0.097    23.158    11.152    -2.000    23.000    10.000
      -0.150    23.158    11.161    -3.000    22.800     7.200
      -0.200    23.158    11.167
      -0.287    23.158    11.176
      -0.412    23.158    11.178
      -0.612    23.158    11.165
      -1.000    23.158    11.087
      -1.500    23.158    10.921
      -2.000    23.158    10.755
      -2.500    23.158    10.617
      -3.000    22.456     6.548
      -3.500    22.354     2.695
      -3.975    22.278     0.081
      -4.450    22.224     0.000


  9      5     1990


      -0.015    23.945     7.772     0.000    24.100     7.600
      -0.050    23.945     7.770    -1.000    24.100     7.200
      -0.097    23.945     7.766    -2.000    24.000     7.000
      -0.150    23.945     7.760    -3.000    23.700     3.000
      -0.200    23.945     7.754
      -0.287    23.945     7.741
      -0.412    23.945     7.717
      -0.612    23.945     7.670
      -1.000    23.945     7.557
      -1.500    23.945     7.400
      -2.000    23.945     7.255
      -2.500    23.945     7.134
      -3.000    23.945     7.018
      -3.500    23.945     6.903
      -3.975    22.977     1.765
      -4.450    22.896     0.000


  9     19     1990


      -0.015    15.677     9.748     0.000    17.800     6.600
      -0.050    15.677     9.748    -1.000    17.800     6.400
      -0.097    15.677     9.747    -2.000    17.800     6.400
      -0.150    15.677     9.744    -3.000    17.800     5.400
      -0.200    15.677     9.741
      -0.287    15.677     9.734
      -0.412    15.677     9.718
      -0.612    15.677     9.684
      -1.000    15.677     9.586
      -1.500    15.677     9.420
      -2.000    15.677     9.255
      -2.500    15.677     9.116
      -3.000    15.677     9.000
      -3.500    15.677     8.906
      -3.975    15.677     8.829
      -4.450    15.677     8.777


 10      2     1990


      -0.015    13.666    10.642     0.000    14.800     6.100
      -0.050    13.666    10.644    -1.000    14.800     6.100
      -0.097    13.666    10.646    -2.000    14.800     6.100
      -0.150    13.666    10.648    -3.000    14.700     5.900
      -0.200    13.666    10.649
      -0.287    13.666    10.651
      -0.412    13.666    10.652
      -0.612    13.666    10.649
      -1.000    13.666    10.632
      -1.500    13.666    10.592
      -2.000    13.666    10.546
      -2.500    13.666    10.504
      -3.000    13.666    10.470
      -3.500    13.666    10.439
      -3.975    13.666    10.412
      -4.450    13.666    10.392


  4     20     1993


      -0.015     5.993    13.085     0.000     5.200    14.100
      -0.050     5.993    13.087    -1.000     5.200    14.100
      -0.097     5.993    13.091    -2.000     5.100    14.200
      -0.150     5.993    13.095    -3.000     5.100    14.200
      -0.200     5.993    13.098    -3.500     5.200     7.300
      -0.287     5.993    13.103
      -0.412     5.993    13.110
      -0.612     5.993    13.120
      -1.000     5.993    13.131
      -1.500     5.993    13.132
      -2.000     5.993    13.121
      -2.500     5.993    13.102
      -3.000     5.993    13.080
      -3.500     5.993    13.057
      -3.975     5.993    13.037
      -4.450     5.993    13.022


  4     29     1993


      -0.015    11.553    12.094     0.000    12.200    11.600
      -0.050    11.553    12.098    -1.000    12.100    10.100
      -0.097    11.553    12.104    -2.000    12.000     9.100
      -0.150    11.553    12.109    -3.000    10.900     7.500
      -0.200    11.553    12.115    -3.500    11.000     1.500
      -0.287    11.553    12.124
      -0.412    11.553    12.135
      -0.612    11.553    12.151
      -1.000    11.553    12.171
      -1.500    11.553    12.174
      -2.000    11.553    12.159
      -2.500    11.553    12.131
      -3.000    11.553    12.096
      -3.500    11.553    12.060
      -3.975    11.553    12.027
      -4.450    11.553    12.003


  5     12     1993


      -0.015    16.406    10.004     0.000    17.600    17.600
      -0.050    16.406    10.006    -1.000    17.600    17.600
      -0.097    16.406    10.008    -2.000    17.400    17.400
      -0.150    16.406    10.010    -2.500    17.400    17.400
      -0.200    16.406    10.012    -3.000    16.800    16.800
      -0.287    16.406    10.016
      -0.412    16.406    10.020
      -0.612    16.406    10.024
      -1.000    16.406    10.026
      -1.500    16.406    10.012
      -2.000    16.406     9.983
      -2.500    16.406     9.944
      -3.000    16.406     9.898
      -3.500    16.406     9.847
      -3.975    16.406     9.792
      -4.450    16.406     9.747


  5     26     1993


      -0.015    15.119     9.858     0.000    15.800     9.500
      -0.050    15.119     9.858    -1.000    15.700     9.500
      -0.097    15.119     9.858    -2.000    15.700     9.400
      -0.150    15.119     9.858    -3.000    15.500     9.400
      -0.200    15.119     9.858
      -0.287    15.119     9.858
      -0.412    15.119     9.856
      -0.612    15.119     9.852
      -1.000    15.119     9.839
      -1.500    15.119     9.809
      -2.000    15.119     9.768
      -2.500    15.119     9.719
      -3.000    15.119     9.666
      -3.500    15.119     9.612
      -3.975    15.119     9.562
      -4.450    15.119     9.525


  6      9     1993


      -0.015    17.393     8.906     0.000    18.400     7.600
      -0.050    17.393     8.904    -1.000    18.400     7.500
      -0.097    17.393     8.902    -2.000    18.500     7.500
      -0.150    17.393     8.899    -3.000    18.500     7.500
      -0.200    17.393     8.897
      -0.287    17.393     8.892
      -0.412    17.393     8.886
      -0.612    17.393     8.874
      -1.000    17.393     8.849
      -1.500    17.393     8.811
      -2.000    17.393     8.770
      -2.500    17.393     8.727
      -3.000    17.393     8.684
      -3.500    17.393     8.644
      -3.975    17.393     8.607
      -4.450    17.393     8.581


  6     22     1993


      -0.015    23.050     9.051     0.000    21.900     5.200
      -0.050    23.050     9.054    -1.000    21.700     5.300
      -0.097    23.050     9.057    -2.000    21.500     5.000
      -0.150    23.050     9.060    -3.000    19.400     3.900
      -0.200    23.050     9.063    -4.000    19.200     1.500
      -0.287    23.050     9.068
      -0.412    23.050     9.074
      -0.612    23.050     9.082
      -1.000    23.050     9.092
      -1.500    23.050     9.093
      -2.000    19.513     8.595
      -2.500    18.869     7.417
      -3.000    18.514     5.803
      -3.500    18.296     3.857
      -3.975    18.167     1.724
      -4.450    18.068     0.000


  7      7     1993


      -0.015    21.177     8.068     0.000    22.200     5.500
      -0.050    21.177     8.066    -1.000    22.100     5.500
      -0.097    21.177     8.064    -2.000    22.000     5.000
      -0.150    21.177     8.061    -3.000    21.900     4.000
      -0.200    21.177     8.058
      -0.287    21.177     8.052
      -0.412    21.177     8.041
      -0.612    21.177     8.022
      -1.000    21.177     7.972
      -1.500    21.177     7.887
      -2.000    21.177     7.787
      -2.500    21.177     7.680
      -3.000    21.177     7.572
      -3.500    21.177     7.468
      -3.975    21.177     7.372
      -4.450    21.177     7.301


  7     21     1993


      -0.015    22.246     7.476     0.000    24.500    11.500
      -0.050    22.246     7.473    -1.000    24.500    11.500
      -0.097    22.246     7.468    -2.000    24.100     9.900
      -0.150    22.246     7.463    -3.000    24.500     6.900
      -0.200    22.246     7.458
      -0.287    22.246     7.448
      -0.412    22.246     7.431
      -0.612    22.246     7.402
      -1.000    22.246     7.334
      -1.500    22.246     7.226
      -2.000    22.246     7.106
      -2.500    22.246     6.983
      -3.000    22.246     6.866
      -3.500    22.246     6.760
      -3.975    22.246     6.667
      -4.450    22.246     6.600


  8      3     1993


      -0.015    20.949     8.386     0.000    23.100     8.000
      -0.050    20.949     8.385    -1.000    23.100     8.000
      -0.097    20.949     8.383    -2.000    23.100     7.800
      -0.150    20.949     8.381    -3.000    23.100     7.900
      -0.200    20.949     8.378
      -0.287    20.949     8.373
      -0.412    20.949     8.365
      -0.612    20.949     8.349
      -1.000    20.949     8.308
      -1.500    20.949     8.236
      -2.000    20.949     8.153
      -2.500    20.949     8.067
      -3.000    20.949     7.986
      -3.500    20.949     7.913
      -3.975    20.949     7.851
      -4.450    20.949     7.808


  8     19     1993


      -0.015    23.665     7.608     0.000    24.500     5.100
      -0.050    23.665     7.605    -1.000    24.500     5.000
      -0.097    23.665     7.602    -2.000    24.400     4.700
      -0.150    23.665     7.598    -3.000    24.400     4.400
      -0.200    23.665     7.593    -3.500    24.400     3.500
      -0.287    23.665     7.585
      -0.412    23.665     7.571
      -0.612    23.665     7.545
      -1.000    23.665     7.480
      -1.500    23.665     7.370
      -2.000    23.665     7.246
      -2.500    23.665     7.121
      -3.000    23.665     7.007
      -3.500    23.665     6.912
      -3.975    22.734     1.723
      -4.450    22.320     0.761


  9      1     1993


      -0.015    20.327     8.089     0.000    21.500     7.500
      -0.050    20.327     8.086    -1.000    21.500     7.500
      -0.097    20.327     8.082    -2.000    21.500     7.400
      -0.150    20.327     8.078    -3.000    21.500     7.300
      -0.200    20.327     8.073
      -0.287    20.327     8.065
      -0.412    20.327     8.052
      -0.612    20.327     8.028
      -1.000    20.327     7.973
      -1.500    20.327     7.885
      -2.000    20.327     7.787
      -2.500    20.327     7.689
      -3.000    20.327     7.598
      -3.500    20.327     7.519
      -3.975    20.327     7.454
      -4.450    20.327     7.410


  9     14     1993


      -0.015    14.058     9.450     0.000    17.200     6.000
      -0.050    14.058     9.448    -1.000    17.200     6.000
      -0.097    14.058     9.445    -2.000    17.200     6.000
      -0.150    14.058     9.442    -3.000    17.200     5.900
      -0.200    14.058     9.439
      -0.287    14.058     9.433
      -0.412    14.058     9.424
      -0.612    14.058     9.408
      -1.000    14.058     9.373
      -1.500    14.058     9.321
      -2.000    14.058     9.266
      -2.500    14.058     9.213
      -3.000    14.058     9.164
      -3.500    14.058     9.122
      -3.975    14.058     9.087
      -4.450    14.058     9.063


  9     29     1993


      -0.015     9.777    10.777     0.000    12.100     4.500
      -0.050     9.777    10.776    -1.000    12.100     4.500
      -0.097     9.777    10.775    -2.000    12.100     4.500
      -0.150     9.777    10.774    -3.000    12.100     4.500
      -0.200     9.777    10.773
      -0.287     9.777    10.770
      -0.412     9.777    10.766
      -0.612     9.777    10.759
      -1.000     9.777    10.740
      -1.500     9.777    10.706
      -2.000     9.777    10.666
      -2.500     9.777    10.622
      -3.000     9.777    10.579
      -3.500     9.777    10.538
      -3.975     9.777    10.502
      -4.450     9.777    10.476


 10     12     1993


      -0.015     8.259    11.088     0.000     9.800     7.400
      -0.050     8.259    11.088    -1.000     9.800     7.400
      -0.097     8.259    11.087    -2.000     9.800     7.400
      -0.150     8.259    11.085    -3.000     9.800     7.400
      -0.200     8.259    11.084
      -0.287     8.259    11.082
      -0.412     8.259    11.078
      -0.612     8.259    11.071
      -1.000     8.259    11.054
      -1.500     8.259    11.025
      -2.000     8.259    10.991
      -2.500     8.259    10.952
      -3.000     8.259    10.912
      -3.500     8.259    10.873
      -3.975     8.259    10.837
      -4.450     8.259    10.811
