 FldT SimT  DEPTH Ice? MONTH DAY YEAR Tot_Fld_data data_srl Zmix
         100
           1          21
   6.02    6.02   16.00     0    5    21  2008    14   21.50
   5.84    6.02   18.00     0    5    21  2008    15   21.50
   5.54    6.02   20.00     0    5    21  2008    16   21.50
   5.35    5.73   22.00     0    5    21  2008    17   21.50
   5.25    5.59   24.00     0    5    21  2008    18   21.50
   5.06    5.59   26.00     0    5    21  2008    19   21.50
   4.99    5.59   27.20     0    5    21  2008    20   21.50
           3           2
  14.50   11.83    0.60     0    6    12  2008     1   12.50
  14.20   11.83    4.27     0    6    12  2008     2   12.50
           4          29
  18.58   16.33    0.00     0    6    19  2008     1    1.38
  18.32   16.33    1.00     0    6    19  2008     2    1.38
  17.63   15.94    2.00     0    6    19  2008     3    1.38
  16.91   15.61    3.00     0    6    19  2008     4    1.38
  16.37   15.04    4.00     0    6    19  2008     5    1.38
  16.01   14.43    5.00     0    6    19  2008     6    1.38
  15.48   13.98    6.00     0    6    19  2008     7    1.38
  14.84   13.57    7.00     0    6    19  2008     8    1.38
  14.28   13.37    8.00     0    6    19  2008     9    1.38
  13.63   13.18    9.00     0    6    19  2008    10    1.38
  13.17   13.00   10.00     0    6    19  2008    11    1.38
  12.34   12.39   12.00     0    6    19  2008    12    1.38
  10.90   11.38   14.00     0    6    19  2008    13    1.38
   9.80   10.63   16.00     0    6    19  2008    14    1.38
   8.67    9.89   18.00     0    6    19  2008    15    1.38
   7.76    9.16   20.00     0    6    19  2008    16    1.38
   6.80    8.23   22.00     0    6    19  2008    17    1.38
   6.34    7.44   24.00     0    6    19  2008    18    1.38
   6.22    6.79   26.00     0    6    19  2008    19    1.38
   5.97    6.39   28.00     0    6    19  2008    20    1.38
   5.82    6.09   30.00     0    6    19  2008    21    1.38
   5.68    5.88   32.00     0    6    19  2008    22    1.38
   5.58    5.72   34.00     0    6    19  2008    23    1.38
   5.53    5.60   36.00     0    6    19  2008    24    1.38
   5.45    5.51   38.00     0    6    19  2008    25    1.38
   5.42    5.44   40.00     0    6    19  2008    26    1.38
   5.39    5.38   42.00     0    6    19  2008    27    1.38
   6.05    5.32   44.00     0    6    19  2008    28    1.38
   6.03    5.27   46.00     0    6    19  2008    29    1.38
           5           2
  21.30   18.99    0.60     0    7    14  2008     1    3.75
  21.10   18.64    4.27     0    7    14  2008     2    3.75
           6          31
  22.86   20.51    0.00     0    7    24  2008     1    6.00
  22.87   20.51    1.00     0    7    24  2008     2    6.00
  22.88   20.51    2.00     0    7    24  2008     3    6.00
  22.88   20.51    3.00     0    7    24  2008     4    6.00
  22.86   20.51    4.00     0    7    24  2008     5    6.00
  22.66   20.51    5.00     0    7    24  2008     6    6.00
  22.00   19.87    6.00     0    7    24  2008     7    6.00
  21.29   19.01    7.00     0    7    24  2008     8    6.00
  20.59   18.03    8.00     0    7    24  2008     9    6.00
  18.58   17.05    9.00     0    7    24  2008    10    6.00
  15.69   15.91   10.00     0    7    24  2008    11    6.00
  13.36   13.92   12.00     0    7    24  2008    12    6.00
  12.48   12.38   14.00     0    7    24  2008    13    6.00
  11.27   11.39   16.00     0    7    24  2008    14    6.00
   9.64   10.51   18.00     0    7    24  2008    15    6.00
   8.27    9.74   20.00     0    7    24  2008    16    6.00
   7.45    9.06   22.00     0    7    24  2008    17    6.00
   6.74    8.45   24.00     0    7    24  2008    18    6.00
   6.31    7.91   26.00     0    7    24  2008    19    6.00
   6.11    7.47   28.00     0    7    24  2008    20    6.00
   5.95    7.11   30.00     0    7    24  2008    21    6.00
   5.84    6.83   32.00     0    7    24  2008    22    6.00
   5.76    6.60   34.00     0    7    24  2008    23    6.00
   5.67    6.40   36.00     0    7    24  2008    24    6.00
   5.62    6.24   38.00     0    7    24  2008    25    6.00
   5.57    6.10   40.00     0    7    24  2008    26    6.00
   5.55    5.98   42.00     0    7    24  2008    27    6.00
   4.85    5.92   43.00     0    7    24  2008    28    6.00
   6.19    5.87   44.00     0    7    24  2008    29    6.00
   6.16    5.79   46.00     0    7    24  2008    30    6.00
   6.12    5.75   47.00     0    7    24  2008    31    6.00
           7          31
  24.23   22.66    0.00     0    8     7  2008     1    6.00
  24.25   22.66    1.00     0    8     7  2008     2    6.00
  24.25   22.66    2.00     0    8     7  2008     3    6.00
  24.26   22.66    3.00     0    8     7  2008     4    6.00
  24.24   22.66    4.00     0    8     7  2008     5    6.00
  24.25   22.66    5.00     0    8     7  2008     6    6.00
  24.20   21.85    6.00     0    8     7  2008     7    6.00
  22.97   20.76    7.00     0    8     7  2008     8    6.00
  20.15   19.26    8.00     0    8     7  2008     9    6.00
  18.26   17.76    9.00     0    8     7  2008    10    6.00
  16.11   16.58   10.00     0    8     7  2008    11    6.00
  14.03   14.55   12.00     0    8     7  2008    12    6.00
  12.69   13.02   14.00     0    8     7  2008    13    6.00
  11.43   11.90   16.00     0    8     7  2008    14    6.00
   9.72   10.93   18.00     0    8     7  2008    15    6.00
   8.63   10.09   20.00     0    8     7  2008    16    6.00
   7.76    9.40   22.00     0    8     7  2008    17    6.00
   7.19    8.79   24.00     0    8     7  2008    18    6.00
   6.68    8.25   26.00     0    8     7  2008    19    6.00
   6.36    7.81   28.00     0    8     7  2008    20    6.00
   6.13    7.45   30.00     0    8     7  2008    21    6.00
   5.95    7.16   32.00     0    8     7  2008    22    6.00
   5.82    6.93   34.00     0    8     7  2008    23    6.00
   5.71    6.73   36.00     0    8     7  2008    24    6.00
   5.63    6.56   38.00     0    8     7  2008    25    6.00
   5.61    6.42   40.00     0    8     7  2008    26    6.00
   5.57    6.29   42.00     0    8     7  2008    27    6.00
   4.88    6.26   42.50     0    8     7  2008    28    6.00
   6.21    6.17   44.00     0    8     7  2008    29    6.00
   6.17    6.08   46.00     0    8     7  2008    30    6.00
   6.14    6.05   46.60     0    8     7  2008    31    6.00
           8          30
  18.03   16.24    0.00     0    9    23  2008     1   12.50
  18.01   16.24    1.00     0    9    23  2008     2   12.50
  17.98   16.24    2.00     0    9    23  2008     3   12.50
  17.95   16.24    3.00     0    9    23  2008     4   12.50
  17.93   16.24    4.00     0    9    23  2008     5   12.50
  17.92   16.24    5.00     0    9    23  2008     6   12.50
  17.91   16.24    6.00     0    9    23  2008     7   12.50
  17.90   16.24    7.00     0    9    23  2008     8   12.50
  17.89   16.24    8.00     0    9    23  2008     9   12.50
  17.88   16.24    9.00     0    9    23  2008    10   12.50
  17.85   16.24   10.00     0    9    23  2008    11   12.50
  17.78   15.87   12.00     0    9    23  2008    12   12.50
  17.01   14.91   14.00     0    9    23  2008    13   12.50
  12.60   13.64   16.00     0    9    23  2008    14   12.50
   9.96   12.49   18.00     0    9    23  2008    15   12.50
   8.47   11.47   20.00     0    9    23  2008    16   12.50
   7.76   10.67   22.00     0    9    23  2008    17   12.50
   7.28    9.96   24.00     0    9    23  2008    18   12.50
   6.68    9.36   26.00     0    9    23  2008    19   12.50
   6.38    8.89   28.00     0    9    23  2008    20   12.50
   6.18    8.49   30.00     0    9    23  2008    21   12.50
   6.05    8.20   32.00     0    9    23  2008    22   12.50
   5.93    7.97   34.00     0    9    23  2008    23   12.50
   5.79    7.77   36.00     0    9    23  2008    24   12.50
   5.76    7.61   38.00     0    9    23  2008    25   12.50
   5.70    7.46   40.00     0    9    23  2008    26   12.50
   5.66    7.33   42.00     0    9    23  2008    27   12.50
   4.96    7.26   43.00     0    9    23  2008    28   12.50
   6.35    7.20   44.00     0    9    23  2008    29   12.50
   6.32    7.10   46.00     0    9    23  2008    30   12.50
           9          29
  15.34   13.43    0.00     0   10     6  2008     1   18.50
  15.34   13.43    1.00     0   10     6  2008     2   18.50
  15.33   13.43    2.00     0   10     6  2008     3   18.50
  15.32   13.43    3.00     0   10     6  2008     4   18.50
  15.31   13.43    4.00     0   10     6  2008     5   18.50
  15.31   13.43    5.00     0   10     6  2008     6   18.50
  15.31   13.43    6.00     0   10     6  2008     7   18.50
  15.29   13.43    7.00     0   10     6  2008     8   18.50
  15.28   13.43    8.00     0   10     6  2008     9   18.50
  15.27   13.43    9.00     0   10     6  2008    10   18.50
  15.27   13.43   10.00     0   10     6  2008    11   18.50
  15.27   13.43   12.00     0   10     6  2008    12   18.50
  15.16   13.43   14.00     0   10     6  2008    13   18.50
  14.25   13.43   16.00     0   10     6  2008    14   18.50
  10.32   12.93   18.00     0   10     6  2008    15   18.50
   8.76   11.91   20.00     0   10     6  2008    16   18.50
   7.68   11.06   22.00     0   10     6  2008    17   18.50
   7.05   10.31   24.00     0   10     6  2008    18   18.50
   6.51    9.68   26.00     0   10     6  2008    19   18.50
   6.34    9.18   28.00     0   10     6  2008    20   18.50
   6.24    8.77   30.00     0   10     6  2008    21   18.50
   6.05    8.47   32.00     0   10     6  2008    22   18.50
   5.92    8.24   34.00     0   10     6  2008    23   18.50
   5.79    8.05   36.00     0   10     6  2008    24   18.50
   5.76    7.88   38.00     0   10     6  2008    25   18.50
   5.71    7.73   40.00     0   10     6  2008    26   18.50
   5.70    7.60   42.00     0   10     6  2008    27   18.50
   6.32    7.48   44.00     0   10     6  2008    28   18.50
   6.33    7.37   46.00     0   10     6  2008    29   18.50
